Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
15966¿Program¿¿-1¿¿¿¿{"start":{"line":8,"column":0},"end":{"line":3000,"column":2},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Program
16106¿BlockStatement¿¿28306¿¿¿¿{"start":{"line":34,"column":39},"end":{"line":36,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿BlockStatement
16107¿ExpressionStatement¿¿28300¿¿¿¿{"start":{"line":34,"column":4},"end":{"line":36,"column":6},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿ExpressionStatement
16108¿AssignmentExpression¿=¿28300¿¿¿¿{"start":{"line":34,"column":4},"end":{"line":36,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿AssignmentExpression
16109¿MemberExpression¿¿28300¿¿¿¿{"start":{"line":34,"column":4},"end":{"line":34,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿MemberExpression
16110¿Identifier¿¿28300¿util¿¿¿{"start":{"line":34,"column":4},"end":{"line":34,"column":8},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
16111¿Identifier¿¿28300¿nextTick¿¿¿{"start":{"line":34,"column":9},"end":{"line":34,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
16112¿Identifier¿¿28300¿v1736¿¿¿¿¿Identifier
16113¿ReturnStatement¿¿28300¿¿¿¿{"start":{"line":37,"column":4},"end":{"line":37,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿ReturnStatement
16114¿BlockStatement¿¿28300¿¿¿¿{"start":{"line":32,"column":41},"end":{"line":38,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿BlockStatement
16115¿VariableDeclarator¿¿28300¿v1738¿¿¿{"start":{"line":46,"column":2},"end":{"line":48,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
16116¿FunctionExpression¿¿28300¿anon¿¿¿{"start":{"line":46,"column":22},"end":{"line":48,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿FunctionExpression
16117¿Identifier¿¿0¿callback¿¿¿{"start":{"line":46,"column":31},"end":{"line":46,"column":39},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
16118¿VariableDeclarator¿¿28309¿v1737¿¿¿{"start":{"line":47,"column":4},"end":{"line":47,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
16119¿CallExpression¿¿28309¿¿¿¿{"start":{"line":47,"column":4},"end":{"line":47,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿CallExpression
16120¿Identifier¿¿28309¿setTimeout¿¿¿{"start":{"line":47,"column":4},"end":{"line":47,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
16121¿Identifier¿¿28309¿callback¿¿¿{"start":{"line":47,"column":15},"end":{"line":47,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
16122¿Literal¿number¿28309¿¿0¿¿{"start":{"line":47,"column":25},"end":{"line":47,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Literal
16123¿ExpressionStatement¿¿28309¿¿¿¿{"start":{"line":47,"column":4},"end":{"line":47,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿ExpressionStatement
16124¿Identifier¿¿28309¿v1737¿¿¿¿¿Identifier
16125¿BlockStatement¿¿28309¿¿¿¿{"start":{"line":46,"column":41},"end":{"line":48,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿BlockStatement
16126¿ExpressionStatement¿¿28300¿¿¿¿{"start":{"line":46,"column":2},"end":{"line":48,"column":4},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿ExpressionStatement
16127¿AssignmentExpression¿=¿28300¿¿¿¿{"start":{"line":46,"column":2},"end":{"line":48,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿AssignmentExpression
16128¿MemberExpression¿¿28300¿¿¿¿{"start":{"line":46,"column":2},"end":{"line":46,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿MemberExpression
16129¿Identifier¿¿28300¿util¿¿¿{"start":{"line":46,"column":2},"end":{"line":46,"column":6},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
16130¿Identifier¿¿28300¿setImmediate¿¿¿{"start":{"line":46,"column":7},"end":{"line":46,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
16131¿Identifier¿¿28300¿v1738¿¿¿¿¿Identifier
16132¿VariableDeclarator¿¿28300¿v1739¿¿¿{"start":{"line":51,"column":5},"end":{"line":51,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
16133¿UnaryExpression¿typeof¿28300¿¿¿¿{"start":{"line":51,"column":5},"end":{"line":51,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿UnaryExpression
16134¿Identifier¿¿28300¿window¿¿¿{"start":{"line":51,"column":12},"end":{"line":51,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
16135¿VariableDeclarator¿¿28300¿v1740¿¿¿{"start":{"line":51,"column":5},"end":{"line":51,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
16136¿BinaryExpression¿!==¿28300¿¿¿¿{"start":{"line":51,"column":5},"end":{"line":51,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿BinaryExpression
16137¿Identifier¿¿28300¿v1739¿¿¿¿¿Identifier
16138¿Literal¿string¿28300¿¿'undefined'¿¿{"start":{"line":51,"column":23},"end":{"line":51,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Literal
16139¿VariableDeclarator¿¿28300¿v1741¿¿¿{"start":{"line":52,"column":11},"end":{"line":52,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
16140¿MemberExpression¿¿28300¿¿¿¿{"start":{"line":52,"column":11},"end":{"line":52,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿MemberExpression
16141¿Identifier¿¿28300¿window¿¿¿{"start":{"line":52,"column":11},"end":{"line":52,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
16142¿Identifier¿¿28300¿postMessage¿¿¿{"start":{"line":52,"column":18},"end":{"line":52,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
16143¿VariableDeclarator¿¿28300¿v1742¿¿¿{"start":{"line":52,"column":4},"end":{"line":52,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
16144¿UnaryExpression¿typeof¿28300¿¿¿¿{"start":{"line":52,"column":4},"end":{"line":52,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿UnaryExpression
16145¿Identifier¿¿28300¿v1741¿¿¿¿¿Identifier
16146¿VariableDeclarator¿¿28300¿v1743¿¿¿{"start":{"line":52,"column":4},"end":{"line":52,"column":44},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
16147¿BinaryExpression¿===¿28300¿¿¿¿{"start":{"line":52,"column":4},"end":{"line":52,"column":44},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿BinaryExpression
16148¿Identifier¿¿28300¿v1742¿¿¿¿¿Identifier
16149¿Literal¿string¿28300¿¿'function'¿¿{"start":{"line":52,"column":34},"end":{"line":52,"column":44},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Literal
16150¿VariableDeclarator¿¿28300¿v1744¿¿¿{"start":{"line":51,"column":5},"end":{"line":52,"column":44},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
16151¿LogicalExpression¿&&¿28300¿¿¿¿{"start":{"line":51,"column":5},"end":{"line":52,"column":44},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿LogicalExpression
16152¿Identifier¿¿28300¿v1740¿¿¿¿¿Identifier
16153¿Identifier¿¿28300¿v1743¿¿¿¿¿Identifier
16154¿IfStatement¿¿28300¿¿¿¿{"start":{"line":51,"column":2},"end":{"line":74,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿IfStatement
16155¿Identifier¿¿28300¿v1744¿¿¿¿¿Identifier
16156¿VariableDeclarator¿¿28300¿msg¿¿¿{"start":{"line":53,"column":8},"end":{"line":53,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
16157¿Literal¿string¿28300¿¿'forge.setImmediate'¿¿{"start":{"line":53,"column":14},"end":{"line":53,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Literal
16158¿VariableDeclarator¿¿28300¿callbacks¿¿¿{"start":{"line":54,"column":8},"end":{"line":54,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
16159¿ArrayExpression¿¿28300¿¿¿¿{"start":{"line":54,"column":20},"end":{"line":54,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿ArrayExpression
16160¿VariableDeclarator¿¿28300¿v1749¿¿¿{"start":{"line":55,"column":4},"end":{"line":62,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
16161¿FunctionExpression¿¿28300¿anon¿¿¿{"start":{"line":55,"column":24},"end":{"line":62,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿FunctionExpression
16162¿Identifier¿¿0¿callback¿¿¿{"start":{"line":55,"column":33},"end":{"line":55,"column":41},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
16163¿VariableDeclarator¿¿28311¿v1745¿¿¿{"start":{"line":56,"column":6},"end":{"line":56,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
16164¿CallExpression¿¿28311¿¿¿¿{"start":{"line":56,"column":6},"end":{"line":56,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿CallExpression
16165¿MemberExpression¿¿28311¿¿¿¿{"start":{"line":56,"column":6},"end":{"line":56,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿MemberExpression
16166¿Identifier¿¿28311¿callbacks¿¿¿{"start":{"line":56,"column":6},"end":{"line":56,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
16167¿Identifier¿¿28311¿push¿¿¿{"start":{"line":56,"column":16},"end":{"line":56,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
16168¿Identifier¿¿28311¿callback¿¿¿{"start":{"line":56,"column":21},"end":{"line":56,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
16169¿ExpressionStatement¿¿28311¿¿¿¿{"start":{"line":56,"column":6},"end":{"line":56,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿ExpressionStatement
16170¿Identifier¿¿28311¿v1745¿¿¿¿¿Identifier
16171¿VariableDeclarator¿¿28311¿v1746¿¿¿{"start":{"line":59,"column":9},"end":{"line":59,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
16172¿MemberExpression¿¿28311¿¿¿¿{"start":{"line":59,"column":9},"end":{"line":59,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿MemberExpression
16173¿Identifier¿¿28311¿callbacks¿¿¿{"start":{"line":59,"column":9},"end":{"line":59,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
16174¿Identifier¿¿28311¿length¿¿¿{"start":{"line":59,"column":19},"end":{"line":59,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
16175¿VariableDeclarator¿¿28311¿v1747¿¿¿{"start":{"line":59,"column":9},"end":{"line":59,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
16176¿BinaryExpression¿===¿28311¿¿¿¿{"start":{"line":59,"column":9},"end":{"line":59,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿BinaryExpression
16177¿Identifier¿¿28311¿v1746¿¿¿¿¿Identifier
16178¿Literal¿number¿28311¿¿1¿¿{"start":{"line":59,"column":30},"end":{"line":59,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Literal
16179¿IfStatement¿¿28311¿¿¿¿{"start":{"line":59,"column":6},"end":{"line":61,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿IfStatement
16180¿Identifier¿¿28311¿v1747¿¿¿¿¿Identifier
16181¿VariableDeclarator¿¿28311¿v1748¿¿¿{"start":{"line":60,"column":8},"end":{"line":60,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
16182¿CallExpression¿¿28311¿¿¿¿{"start":{"line":60,"column":8},"end":{"line":60,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿CallExpression
16183¿MemberExpression¿¿28311¿¿¿¿{"start":{"line":60,"column":8},"end":{"line":60,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿MemberExpression
16184¿Identifier¿¿28311¿window¿¿¿{"start":{"line":60,"column":8},"end":{"line":60,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
16185¿Identifier¿¿28311¿postMessage¿¿¿{"start":{"line":60,"column":15},"end":{"line":60,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
16186¿Identifier¿¿28311¿msg¿¿¿{"start":{"line":60,"column":27},"end":{"line":60,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
16187¿Literal¿string¿28311¿¿'*'¿¿{"start":{"line":60,"column":32},"end":{"line":60,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Literal
16188¿ExpressionStatement¿¿28311¿¿¿¿{"start":{"line":60,"column":8},"end":{"line":60,"column":37},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿ExpressionStatement
16189¿Identifier¿¿28311¿v1748¿¿¿¿¿Identifier
16190¿BlockStatement¿¿28311¿¿¿¿{"start":{"line":59,"column":33},"end":{"line":61,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿BlockStatement
16191¿BlockStatement¿¿28311¿¿¿¿{"start":{"line":55,"column":43},"end":{"line":62,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿BlockStatement
16192¿ExpressionStatement¿¿28300¿¿¿¿{"start":{"line":55,"column":4},"end":{"line":62,"column":6},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿ExpressionStatement
16193¿AssignmentExpression¿=¿28300¿¿¿¿{"start":{"line":55,"column":4},"end":{"line":62,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿AssignmentExpression
16194¿MemberExpression¿¿28300¿¿¿¿{"start":{"line":55,"column":4},"end":{"line":55,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿MemberExpression
16195¿Identifier¿¿28300¿util¿¿¿{"start":{"line":55,"column":4},"end":{"line":55,"column":8},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
16196¿Identifier¿¿28300¿setImmediate¿¿¿{"start":{"line":55,"column":9},"end":{"line":55,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
16197¿Identifier¿¿28300¿v1749¿¿¿¿¿Identifier
16198¿VariableDeclarator¿¿28300¿handler¿¿¿{"start":{"line":63,"column":4},"end":{"line":72,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
16199¿FunctionExpression¿¿28300¿anon¿¿¿{"start":{"line":63,"column":4},"end":{"line":72,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿FunctionExpression
16200¿Identifier¿¿0¿event¿¿¿{"start":{"line":63,"column":21},"end":{"line":63,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
16201¿VariableDeclarator¿¿28314¿v1750¿¿¿{"start":{"line":64,"column":9},"end":{"line":64,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
16202¿MemberExpression¿¿28314¿¿¿¿{"start":{"line":64,"column":9},"end":{"line":64,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿MemberExpression
16203¿Identifier¿¿28314¿event¿¿¿{"start":{"line":64,"column":9},"end":{"line":64,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
16204¿Identifier¿¿28314¿source¿¿¿{"start":{"line":64,"column":15},"end":{"line":64,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
16205¿VariableDeclarator¿¿28314¿v1751¿¿¿{"start":{"line":64,"column":9},"end":{"line":64,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
16206¿BinaryExpression¿===¿28314¿¿¿¿{"start":{"line":64,"column":9},"end":{"line":64,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿BinaryExpression
16207¿Identifier¿¿28314¿v1750¿¿¿¿¿Identifier
16208¿Identifier¿¿28314¿window¿¿¿{"start":{"line":64,"column":26},"end":{"line":64,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
16209¿VariableDeclarator¿¿28314¿v1752¿¿¿{"start":{"line":64,"column":36},"end":{"line":64,"column":46},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
16210¿MemberExpression¿¿28314¿¿¿¿{"start":{"line":64,"column":36},"end":{"line":64,"column":46},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿MemberExpression
16211¿Identifier¿¿28314¿event¿¿¿{"start":{"line":64,"column":36},"end":{"line":64,"column":41},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
16212¿Identifier¿¿28314¿data¿¿¿{"start":{"line":64,"column":42},"end":{"line":64,"column":46},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
16213¿VariableDeclarator¿¿28314¿v1753¿¿¿{"start":{"line":64,"column":36},"end":{"line":64,"column":54},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
16214¿BinaryExpression¿===¿28314¿¿¿¿{"start":{"line":64,"column":36},"end":{"line":64,"column":54},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿BinaryExpression
16215¿Identifier¿¿28314¿v1752¿¿¿¿¿Identifier
16216¿Identifier¿¿28314¿msg¿¿¿{"start":{"line":64,"column":51},"end":{"line":64,"column":54},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
16217¿VariableDeclarator¿¿28314¿v1754¿¿¿{"start":{"line":64,"column":9},"end":{"line":64,"column":54},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
16218¿LogicalExpression¿&&¿28314¿¿¿¿{"start":{"line":64,"column":9},"end":{"line":64,"column":54},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿LogicalExpression
