Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1100¿Program¿¿-1¿¿¿¿{"start":{"line":5,"column":0},"end":{"line":110,"column":1},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Program
1651¿VariableDeclarator¿¿1964¿v154¿¿¿{"start":{"line":86,"column":16},"end":{"line":86,"column":25},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿VariableDeclarator
1652¿BinaryExpression¿!==¿1964¿¿¿¿{"start":{"line":86,"column":16},"end":{"line":86,"column":25},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿BinaryExpression
1653¿Identifier¿¿1964¿val¿¿¿{"start":{"line":86,"column":16},"end":{"line":86,"column":19},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1654¿Literal¿number¿1964¿¿0¿¿{"start":{"line":86,"column":24},"end":{"line":86,"column":25},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Literal
1655¿VariableDeclarator¿¿1964¿v155¿¿¿{"start":{"line":86,"column":29},"end":{"line":86,"column":33},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿VariableDeclarator
1656¿UnaryExpression¿!¿1964¿¿¿¿{"start":{"line":86,"column":29},"end":{"line":86,"column":33},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿UnaryExpression
1657¿Identifier¿¿1964¿val¿¿¿{"start":{"line":86,"column":30},"end":{"line":86,"column":33},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1658¿VariableDeclarator¿¿1964¿v156¿¿¿{"start":{"line":86,"column":16},"end":{"line":86,"column":33},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿VariableDeclarator
1659¿LogicalExpression¿&&¿1964¿¿¿¿{"start":{"line":86,"column":16},"end":{"line":86,"column":33},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿LogicalExpression
1660¿Identifier¿¿1964¿v154¿¿¿¿¿Identifier
1661¿Identifier¿¿1964¿v155¿¿¿¿¿Identifier
1662¿VariableDeclarator¿¿1964¿v157¿¿¿{"start":{"line":86,"column":16},"end":{"line":86,"column":43},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿VariableDeclarator
1663¿LogicalExpression¿&&¿1964¿¿¿¿{"start":{"line":86,"column":16},"end":{"line":86,"column":43},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿LogicalExpression
1664¿Identifier¿¿1964¿v156¿¿¿¿¿Identifier
1665¿Identifier¿¿1964¿omatch¿¿¿{"start":{"line":86,"column":37},"end":{"line":86,"column":43},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1666¿IfStatement¿¿1964¿¿¿¿{"start":{"line":86,"column":12},"end":{"line":88,"column":13},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿IfStatement
1667¿Identifier¿¿1964¿v157¿¿¿¿¿Identifier
1668¿VariableDeclarator¿¿1964¿v158¿¿¿{"start":{"line":87,"column":17},"end":{"line":87,"column":26},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿VariableDeclarator
1669¿MemberExpression¿computed¿1964¿¿¿¿{"start":{"line":87,"column":17},"end":{"line":87,"column":26},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿MemberExpression
1670¿Identifier¿¿1964¿omatch¿¿¿{"start":{"line":87,"column":17},"end":{"line":87,"column":23},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1671¿Literal¿number¿1964¿¿5¿¿{"start":{"line":87,"column":24},"end":{"line":87,"column":25},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Literal
1672¿VariableDeclarator¿¿1964¿v159¿¿¿{"start":{"line":87,"column":30},"end":{"line":87,"column":39},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿VariableDeclarator
1673¿MemberExpression¿computed¿1964¿¿¿¿{"start":{"line":87,"column":30},"end":{"line":87,"column":39},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿MemberExpression
1674¿Identifier¿¿1964¿omatch¿¿¿{"start":{"line":87,"column":30},"end":{"line":87,"column":36},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1675¿Literal¿number¿1964¿¿2¿¿{"start":{"line":87,"column":37},"end":{"line":87,"column":38},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Literal
1676¿VariableDeclarator¿¿1964¿v160¿¿¿{"start":{"line":87,"column":17},"end":{"line":87,"column":39},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿VariableDeclarator
1677¿LogicalExpression¿&&¿1964¿¿¿¿{"start":{"line":87,"column":17},"end":{"line":87,"column":39},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿LogicalExpression
1678¿Identifier¿¿1964¿v158¿¿¿¿¿Identifier
1679¿Identifier¿¿1964¿v159¿¿¿¿¿Identifier
1680¿VariableDeclarator¿¿1964¿v161¿¿¿{"start":{"line":87,"column":61},"end":{"line":87,"column":70},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿VariableDeclarator
1681¿MemberExpression¿computed¿1964¿¿¿¿{"start":{"line":87,"column":61},"end":{"line":87,"column":70},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿MemberExpression
1682¿Identifier¿¿1964¿omatch¿¿¿{"start":{"line":87,"column":61},"end":{"line":87,"column":67},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1683¿Literal¿number¿1964¿¿2¿¿{"start":{"line":87,"column":68},"end":{"line":87,"column":69},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Literal
1684¿VariableDeclarator¿¿1964¿v162¿¿¿{"start":{"line":87,"column":61},"end":{"line":87,"column":76},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿VariableDeclarator
1685¿BinaryExpression¿+¿1964¿¿¿¿{"start":{"line":87,"column":61},"end":{"line":87,"column":76},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿BinaryExpression
1686¿Identifier¿¿1964¿v161¿¿¿¿¿Identifier
1687¿Literal¿string¿1964¿¿'&'¿¿{"start":{"line":87,"column":73},"end":{"line":87,"column":76},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Literal
1688¿VariableDeclarator¿¿1964¿v163¿¿¿{"start":{"line":87,"column":85},"end":{"line":87,"column":94},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿VariableDeclarator
1689¿MemberExpression¿computed¿1964¿¿¿¿{"start":{"line":87,"column":85},"end":{"line":87,"column":94},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿MemberExpression
1690¿Identifier¿¿1964¿omatch¿¿¿{"start":{"line":87,"column":85},"end":{"line":87,"column":91},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1691¿Literal¿number¿1964¿¿1¿¿{"start":{"line":87,"column":92},"end":{"line":87,"column":93},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Literal
1692¿VariableDeclarator¿¿1964¿v164¿¿¿{"start":{"line":87,"column":98},"end":{"line":87,"column":107},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿VariableDeclarator
1693¿MemberExpression¿computed¿1964¿¿¿¿{"start":{"line":87,"column":98},"end":{"line":87,"column":107},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿MemberExpression
1694¿Identifier¿¿1964¿omatch¿¿¿{"start":{"line":87,"column":98},"end":{"line":87,"column":104},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1695¿Literal¿number¿1964¿¿2¿¿{"start":{"line":87,"column":105},"end":{"line":87,"column":106},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Literal
1696¿VariableDeclarator¿¿1964¿v165¿¿¿{"start":{"line":87,"column":85},"end":{"line":87,"column":107},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿VariableDeclarator
1697¿LogicalExpression¿&&¿1964¿¿¿¿{"start":{"line":87,"column":85},"end":{"line":87,"column":107},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿LogicalExpression
1698¿Identifier¿¿1964¿v163¿¿¿¿¿Identifier
1699¿Identifier¿¿1964¿v164¿¿¿¿¿Identifier
1700¿VariableDeclarator¿¿1964¿v166¿¿¿{"start":{"line":87,"column":129},"end":{"line":87,"column":138},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿VariableDeclarator
1701¿MemberExpression¿computed¿1964¿¿¿¿{"start":{"line":87,"column":129},"end":{"line":87,"column":138},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿MemberExpression
1702¿Identifier¿¿1964¿omatch¿¿¿{"start":{"line":87,"column":129},"end":{"line":87,"column":135},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1703¿Literal¿number¿1964¿¿0¿¿{"start":{"line":87,"column":136},"end":{"line":87,"column":137},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Literal
1704¿VariableDeclarator¿¿1964¿v167¿¿¿{"start":{"line":87,"column":84},"end":{"line":87,"column":148},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿VariableDeclarator
1705¿IfStatement¿¿1964¿¿¿¿{"start":{"line":87,"column":84},"end":{"line":87,"column":148},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿IfStatement
1706¿Identifier¿¿1964¿v165¿¿¿¿¿Identifier
1707¿ExpressionStatement¿¿1964¿¿¿¿{"start":{"line":87,"column":84},"end":{"line":87,"column":148},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿ExpressionStatement
1708¿AssignmentExpression¿=¿1964¿¿¿¿{"start":{"line":87,"column":84},"end":{"line":87,"column":148},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿AssignmentExpression
1709¿Identifier¿¿1964¿url¿¿¿{"start":{"line":87,"column":111},"end":{"line":87,"column":114},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1710¿CallExpression¿¿1964¿¿¿¿{"start":{"line":87,"column":117},"end":{"line":87,"column":143},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿CallExpression
1711¿MemberExpression¿¿1964¿¿¿¿{"start":{"line":87,"column":117},"end":{"line":87,"column":128},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿MemberExpression
1712¿Identifier¿¿1964¿url¿¿¿{"start":{"line":87,"column":117},"end":{"line":87,"column":120},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1713¿Identifier¿¿1964¿replace¿¿¿{"start":{"line":87,"column":121},"end":{"line":87,"column":128},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1714¿Identifier¿¿1964¿v166¿¿¿¿¿Identifier
1715¿Literal¿string¿1964¿¿''¿¿{"start":{"line":87,"column":140},"end":{"line":87,"column":142},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Literal
1716¿ExpressionStatement¿¿1964¿¿¿¿{"start":{"line":87,"column":84},"end":{"line":87,"column":148},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿ExpressionStatement
1717¿AssignmentExpression¿=¿1964¿¿¿¿{"start":{"line":87,"column":84},"end":{"line":87,"column":148},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿AssignmentExpression
1718¿Identifier¿¿1964¿v167¿¿¿{"start":{"line":87,"column":84},"end":{"line":87,"column":148},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1719¿Identifier¿¿1964¿url¿¿¿{"start":{"line":87,"column":111},"end":{"line":87,"column":114},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1720¿BlockStatement¿¿1964¿¿¿¿¿¿BlockStatement
1721¿ExpressionStatement¿¿1964¿¿¿¿{"start":{"line":87,"column":84},"end":{"line":87,"column":148},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿ExpressionStatement
1722¿AssignmentExpression¿=¿1964¿¿¿¿{"start":{"line":87,"column":84},"end":{"line":87,"column":148},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿AssignmentExpression
1723¿Identifier¿¿1964¿v167¿¿¿¿¿Identifier
1724¿Literal¿string¿1964¿¿''¿¿{"start":{"line":87,"column":146},"end":{"line":87,"column":148},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Literal
1725¿BlockStatement¿¿1964¿¿¿¿¿¿BlockStatement
1726¿VariableDeclarator¿¿1964¿v168¿¿¿{"start":{"line":87,"column":16},"end":{"line":87,"column":148},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿VariableDeclarator
1727¿IfStatement¿¿1964¿¿¿¿{"start":{"line":87,"column":16},"end":{"line":87,"column":148},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿IfStatement
1728¿Identifier¿¿1964¿v160¿¿¿¿¿Identifier
1729¿ExpressionStatement¿¿1964¿¿¿¿{"start":{"line":87,"column":16},"end":{"line":87,"column":148},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿ExpressionStatement
1730¿AssignmentExpression¿=¿1964¿¿¿¿{"start":{"line":87,"column":16},"end":{"line":87,"column":148},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿AssignmentExpression
1731¿Identifier¿¿1964¿url¿¿¿{"start":{"line":87,"column":43},"end":{"line":87,"column":46},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1732¿CallExpression¿¿1964¿¿¿¿{"start":{"line":87,"column":49},"end":{"line":87,"column":81},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿CallExpression
1733¿MemberExpression¿¿1964¿¿¿¿{"start":{"line":87,"column":49},"end":{"line":87,"column":60},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿MemberExpression
1734¿Identifier¿¿1964¿url¿¿¿{"start":{"line":87,"column":49},"end":{"line":87,"column":52},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1735¿Identifier¿¿1964¿replace¿¿¿{"start":{"line":87,"column":53},"end":{"line":87,"column":60},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1736¿Identifier¿¿1964¿v162¿¿¿¿¿Identifier
1737¿Literal¿string¿1964¿¿''¿¿{"start":{"line":87,"column":78},"end":{"line":87,"column":80},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Literal
1738¿ExpressionStatement¿¿1964¿¿¿¿{"start":{"line":87,"column":16},"end":{"line":87,"column":148},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿ExpressionStatement
1739¿AssignmentExpression¿=¿1964¿¿¿¿{"start":{"line":87,"column":16},"end":{"line":87,"column":148},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿AssignmentExpression
1740¿Identifier¿¿1964¿v168¿¿¿{"start":{"line":87,"column":16},"end":{"line":87,"column":148},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1741¿Identifier¿¿1964¿url¿¿¿{"start":{"line":87,"column":43},"end":{"line":87,"column":46},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1742¿BlockStatement¿¿1964¿¿¿¿¿¿BlockStatement
1743¿ExpressionStatement¿¿1964¿¿¿¿{"start":{"line":87,"column":16},"end":{"line":87,"column":148},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿ExpressionStatement
1744¿AssignmentExpression¿=¿1964¿¿¿¿{"start":{"line":87,"column":16},"end":{"line":87,"column":148},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿AssignmentExpression
1745¿Identifier¿¿1964¿v168¿¿¿¿¿Identifier
1746¿Identifier¿¿1964¿v167¿¿¿¿¿Identifier
1747¿BlockStatement¿¿1964¿¿¿¿¿¿BlockStatement
1748¿ExpressionStatement¿¿1964¿¿¿¿{"start":{"line":87,"column":16},"end":{"line":87,"column":148},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿ExpressionStatement
1749¿Identifier¿¿1964¿v168¿¿¿¿¿Identifier
1750¿BlockStatement¿¿1964¿¿¿¿{"start":{"line":86,"column":45},"end":{"line":88,"column":13},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿BlockStatement
1751¿VariableDeclarator¿¿1964¿v169¿¿¿{"start":{"line":89,"column":17},"end":{"line":89,"column":26},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿VariableDeclarator
1752¿BinaryExpression¿===¿1964¿¿¿¿{"start":{"line":89,"column":17},"end":{"line":89,"column":26},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿BinaryExpression
1753¿Identifier¿¿1964¿val¿¿¿{"start":{"line":89,"column":17},"end":{"line":89,"column":20},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1754¿Literal¿number¿1964¿¿0¿¿{"start":{"line":89,"column":25},"end":{"line":89,"column":26},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Literal
1755¿VariableDeclarator¿¿1964¿v170¿¿¿{"start":{"line":89,"column":17},"end":{"line":89,"column":33},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿VariableDeclarator
1756¿LogicalExpression¿||¿1964¿¿¿¿{"start":{"line":89,"column":17},"end":{"line":89,"column":33},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿LogicalExpression
1757¿Identifier¿¿1964¿v169¿¿¿¿¿Identifier
1758¿Identifier¿¿1964¿val¿¿¿{"start":{"line":89,"column":30},"end":{"line":89,"column":33},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1759¿VariableDeclarator¿¿1964¿v171¿¿¿{"start":{"line":89,"column":38},"end":{"line":89,"column":45},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿VariableDeclarator
1760¿UnaryExpression¿!¿1964¿¿¿¿{"start":{"line":89,"column":38},"end":{"line":89,"column":45},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿UnaryExpression
1761¿Identifier¿¿1964¿omatch¿¿¿{"start":{"line":89,"column":39},"end":{"line":89,"column":45},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1762¿VariableDeclarator¿¿1964¿v172¿¿¿{"start":{"line":89,"column":16},"end":{"line":89,"column":45},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿VariableDeclarator
1763¿LogicalExpression¿&&¿1964¿¿¿¿{"start":{"line":89,"column":16},"end":{"line":89,"column":45},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿LogicalExpression
1764¿Identifier¿¿1964¿v170¿¿¿¿¿Identifier
1765¿Identifier¿¿1964¿v171¿¿¿¿¿Identifier
1766¿IfStatement¿¿1964¿¿¿¿{"start":{"line":89,"column":12},"end":{"line":96,"column":13},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿IfStatement
1767¿Identifier¿¿1964¿v172¿¿¿¿¿Identifier
1768¿VariableDeclarator¿¿1964¿v173¿¿¿{"start":{"line":90,"column":19},"end":{"line":90,"column":35},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿VariableDeclarator
1769¿CallExpression¿¿1964¿¿¿¿{"start":{"line":90,"column":19},"end":{"line":90,"column":35},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿CallExpression
1770¿MemberExpression¿¿1964¿¿¿¿{"start":{"line":90,"column":19},"end":{"line":90,"column":30},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿MemberExpression
1771¿Identifier¿¿1964¿url¿¿¿{"start":{"line":90,"column":19},"end":{"line":90,"column":22},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1772¿Identifier¿¿1964¿indexOf¿¿¿{"start":{"line":90,"column":23},"end":{"line":90,"column":30},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1773¿Literal¿string¿1964¿¿'?'¿¿{"start":{"line":90,"column":31},"end":{"line":90,"column":34},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Literal
1774¿VariableDeclarator¿¿1964¿v174¿¿¿{"start":{"line":90,"column":38},"end":{"line":90,"column":40},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿VariableDeclarator
1775¿UnaryExpression¿-¿1964¿¿¿¿{"start":{"line":90,"column":38},"end":{"line":90,"column":40},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿UnaryExpression
1776¿Literal¿number¿1964¿¿1¿¿{"start":{"line":90,"column":39},"end":{"line":90,"column":40},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Literal
1777¿VariableDeclarator¿¿1964¿v175¿¿¿{"start":{"line":90,"column":19},"end":{"line":90,"column":40},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿VariableDeclarator
1778¿BinaryExpression¿>¿1964¿¿¿¿{"start":{"line":90,"column":19},"end":{"line":90,"column":40},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿BinaryExpression
1779¿Identifier¿¿1964¿v173¿¿¿¿¿Identifier
1780¿Identifier¿¿1964¿v174¿¿¿¿¿Identifier
1781¿IfStatement¿¿1964¿¿¿¿{"start":{"line":90,"column":16},"end":{"line":95,"column":17},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿IfStatement
1782¿Identifier¿¿1964¿v175¿¿¿¿¿Identifier
1783¿ExpressionStatement¿¿1964¿¿¿¿{"start":{"line":91,"column":20},"end":{"line":91,"column":41},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿ExpressionStatement
1784¿AssignmentExpression¿=¿1964¿¿¿¿{"start":{"line":91,"column":20},"end":{"line":91,"column":40},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿AssignmentExpression
1785¿Identifier¿¿1964¿tmp¿¿¿{"start":{"line":91,"column":20},"end":{"line":91,"column":23},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1786¿CallExpression¿¿1964¿¿¿¿{"start":{"line":91,"column":26},"end":{"line":91,"column":40},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿CallExpression
1787¿MemberExpression¿¿1964¿¿¿¿{"start":{"line":91,"column":26},"end":{"line":91,"column":35},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿MemberExpression
1788¿Identifier¿¿1964¿url¿¿¿{"start":{"line":91,"column":26},"end":{"line":91,"column":29},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1789¿Identifier¿¿1964¿split¿¿¿{"start":{"line":91,"column":30},"end":{"line":91,"column":35},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1790¿Literal¿string¿1964¿¿'?'¿¿{"start":{"line":91,"column":36},"end":{"line":91,"column":39},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Literal
1791¿VariableDeclarator¿¿1964¿v176¿¿¿{"start":{"line":92,"column":26},"end":{"line":92,"column":32},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿VariableDeclarator
1792¿MemberExpression¿computed¿1964¿¿¿¿{"start":{"line":92,"column":26},"end":{"line":92,"column":32},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿MemberExpression
1793¿Identifier¿¿1964¿tmp¿¿¿{"start":{"line":92,"column":26},"end":{"line":92,"column":29},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1794¿Literal¿number¿1964¿¿0¿¿{"start":{"line":92,"column":30},"end":{"line":92,"column":31},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Literal
1795¿VariableDeclarator¿¿1964¿v177¿¿¿{"start":{"line":92,"column":26},"end":{"line":92,"column":38},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿VariableDeclarator
1796¿BinaryExpression¿+¿1964¿¿¿¿{"start":{"line":92,"column":26},"end":{"line":92,"column":38},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿BinaryExpression
1797¿Identifier¿¿1964¿v176¿¿¿¿¿Identifier
1798¿Literal¿string¿1964¿¿'?'¿¿{"start":{"line":92,"column":35},"end":{"line":92,"column":38},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Literal
