Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1139¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":151,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Program
1760¿Identifier¿¿2005¿v196¿¿¿¿¿Identifier
1761¿Identifier¿¿2005¿v198¿¿¿¿¿Identifier
1762¿IfStatement¿¿2005¿¿¿¿{"start":{"line":116,"column":2},"end":{"line":120,"column":3},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿IfStatement
1763¿Identifier¿¿2005¿v199¿¿¿¿¿Identifier
1764¿VariableDeclarator¿¿2005¿v200¿¿¿{"start":{"line":117,"column":6},"end":{"line":117,"column":22},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿VariableDeclarator
1765¿CallExpression¿¿2005¿¿¿¿{"start":{"line":117,"column":6},"end":{"line":117,"column":22},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿CallExpression
1766¿MemberExpression¿¿2005¿¿¿¿{"start":{"line":117,"column":6},"end":{"line":117,"column":16},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿MemberExpression
1767¿Identifier¿¿2005¿JSON¿¿¿{"start":{"line":117,"column":6},"end":{"line":117,"column":10},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Identifier
1768¿Identifier¿¿2005¿parse¿¿¿{"start":{"line":117,"column":11},"end":{"line":117,"column":16},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Identifier
1769¿Identifier¿¿2005¿body¿¿¿{"start":{"line":117,"column":17},"end":{"line":117,"column":21},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Identifier
1770¿VariableDeclarator¿¿2005¿v201¿¿¿{"start":{"line":117,"column":3},"end":{"line":117,"column":23},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿VariableDeclarator
1771¿CallExpression¿¿2005¿¿¿¿{"start":{"line":117,"column":3},"end":{"line":117,"column":23},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿CallExpression
1772¿Identifier¿¿2005¿cb¿¿¿{"start":{"line":117,"column":3},"end":{"line":117,"column":5},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Identifier
1773¿Identifier¿¿2005¿v200¿¿¿¿¿Identifier
1774¿ExpressionStatement¿¿2005¿¿¿¿{"start":{"line":117,"column":3},"end":{"line":117,"column":24},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿ExpressionStatement
1775¿Identifier¿¿2005¿v201¿¿¿¿¿Identifier
1776¿BlockStatement¿¿2005¿¿¿¿{"start":{"line":116,"column":44},"end":{"line":118,"column":3},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿BlockStatement
1777¿VariableDeclarator¿¿2005¿v202¿¿¿{"start":{"line":119,"column":3},"end":{"line":119,"column":10},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿VariableDeclarator
1778¿CallExpression¿¿2005¿¿¿¿{"start":{"line":119,"column":3},"end":{"line":119,"column":10},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿CallExpression
1779¿Identifier¿¿2005¿cb¿¿¿{"start":{"line":119,"column":3},"end":{"line":119,"column":5},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Identifier
1780¿Literal¿number¿2005¿¿403¿¿{"start":{"line":119,"column":6},"end":{"line":119,"column":9},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Literal
1781¿ExpressionStatement¿¿2005¿¿¿¿{"start":{"line":119,"column":3},"end":{"line":119,"column":11},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿ExpressionStatement
1782¿Identifier¿¿2005¿v202¿¿¿¿¿Identifier
1783¿BlockStatement¿¿2005¿¿¿¿{"start":{"line":118,"column":9},"end":{"line":120,"column":3},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿BlockStatement
1784¿BlockStatement¿¿2005¿¿¿¿{"start":{"line":115,"column":36},"end":{"line":121,"column":2},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿BlockStatement
1785¿VariableDeclarator¿¿2003¿v204¿¿¿{"start":{"line":108,"column":1},"end":{"line":121,"column":3},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿VariableDeclarator
1786¿CallExpression¿¿2003¿¿¿¿{"start":{"line":108,"column":1},"end":{"line":121,"column":3},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿CallExpression
1787¿Identifier¿¿2003¿request¿¿¿{"start":{"line":108,"column":1},"end":{"line":108,"column":8},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Identifier
1788¿Identifier¿¿2003¿v195¿¿¿¿¿Identifier
1789¿Identifier¿¿2003¿v203¿¿¿¿¿Identifier
1790¿ExpressionStatement¿¿2003¿¿¿¿{"start":{"line":108,"column":1},"end":{"line":121,"column":4},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿ExpressionStatement
1791¿Identifier¿¿2003¿v204¿¿¿¿¿Identifier
1792¿BlockStatement¿¿2003¿¿¿¿{"start":{"line":102,"column":48},"end":{"line":122,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿BlockStatement
1793¿ExpressionStatement¿¿1979¿¿¿¿{"start":{"line":102,"column":0},"end":{"line":122,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿ExpressionStatement
1794¿AssignmentExpression¿=¿1979¿¿¿¿{"start":{"line":102,"column":0},"end":{"line":122,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿AssignmentExpression
1795¿MemberExpression¿¿1979¿¿¿¿{"start":{"line":102,"column":0},"end":{"line":102,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿MemberExpression
1796¿Identifier¿¿1979¿v188¿¿¿¿¿Identifier
1797¿Identifier¿¿1979¿loadAllLayout¿¿¿{"start":{"line":102,"column":14},"end":{"line":102,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Identifier
1798¿Identifier¿¿1979¿v205¿¿¿¿¿Identifier
1799¿VariableDeclarator¿¿1979¿v206¿¿¿{"start":{"line":124,"column":0},"end":{"line":124,"column":13},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿VariableDeclarator
1800¿MemberExpression¿¿1979¿¿¿¿{"start":{"line":124,"column":0},"end":{"line":124,"column":13},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿MemberExpression
1801¿Identifier¿¿1979¿API¿¿¿{"start":{"line":124,"column":0},"end":{"line":124,"column":3},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Identifier
1802¿Identifier¿¿1979¿prototype¿¿¿{"start":{"line":124,"column":4},"end":{"line":124,"column":13},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Identifier
1803¿VariableDeclarator¿¿1979¿v222¿¿¿{"start":{"line":124,"column":0},"end":{"line":140,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿VariableDeclarator
1804¿FunctionExpression¿¿1979¿anon¿¿¿{"start":{"line":124,"column":24},"end":{"line":140,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿FunctionExpression
1805¿Identifier¿¿0¿user¿¿¿{"start":{"line":124,"column":33},"end":{"line":124,"column":37},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Identifier
1806¿Identifier¿¿0¿shopId¿¿¿{"start":{"line":124,"column":38},"end":{"line":124,"column":44},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Identifier
1807¿Identifier¿¿0¿widget¿¿¿{"start":{"line":124,"column":46},"end":{"line":124,"column":52},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Identifier
1808¿Identifier¿¿0¿cb¿¿¿{"start":{"line":124,"column":54},"end":{"line":124,"column":56},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Identifier
1809¿VariableDeclarator¿¿2008¿domain¿¿¿{"start":{"line":125,"column":5},"end":{"line":125,"column":25},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿VariableDeclarator
1810¿MemberExpression¿¿2008¿¿¿¿{"start":{"line":125,"column":14},"end":{"line":125,"column":25},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿MemberExpression
1811¿ThisExpression¿¿2008¿¿¿¿{"start":{"line":125,"column":14},"end":{"line":125,"column":18},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿ThisExpression
1812¿Identifier¿¿2008¿domain¿¿¿{"start":{"line":125,"column":19},"end":{"line":125,"column":25},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Identifier
1813¿VariableDeclarator¿¿2008¿v207¿¿¿{"start":{"line":126,"column":34},"end":{"line":126,"column":41},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿VariableDeclarator
1814¿MemberExpression¿¿2008¿¿¿¿{"start":{"line":126,"column":34},"end":{"line":126,"column":41},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿MemberExpression
1815¿Identifier¿¿2008¿user¿¿¿{"start":{"line":126,"column":34},"end":{"line":126,"column":38},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Identifier
1816¿Identifier¿¿2008¿id¿¿¿{"start":{"line":126,"column":39},"end":{"line":126,"column":41},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Identifier
1817¿VariableDeclarator¿¿2008¿v208¿¿¿{"start":{"line":126,"column":27},"end":{"line":126,"column":41},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿VariableDeclarator
1818¿BinaryExpression¿+¿2008¿¿¿¿{"start":{"line":126,"column":27},"end":{"line":126,"column":41},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿BinaryExpression
1819¿Literal¿string¿2008¿¿'u='¿¿{"start":{"line":126,"column":27},"end":{"line":126,"column":31},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Literal
1820¿Identifier¿¿2008¿v207¿¿¿¿¿Identifier
1821¿VariableDeclarator¿¿2008¿cookie¿¿¿{"start":{"line":126,"column":5},"end":{"line":126,"column":42},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿VariableDeclarator
1822¿CallExpression¿¿2008¿¿¿¿{"start":{"line":126,"column":12},"end":{"line":126,"column":42},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿CallExpression
1823¿MemberExpression¿¿2008¿¿¿¿{"start":{"line":126,"column":12},"end":{"line":126,"column":26},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿MemberExpression
1824¿Identifier¿¿2008¿request¿¿¿{"start":{"line":126,"column":12},"end":{"line":126,"column":19},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Identifier
1825¿Identifier¿¿2008¿cookie¿¿¿{"start":{"line":126,"column":20},"end":{"line":126,"column":26},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Identifier
1826¿Identifier¿¿2008¿v208¿¿¿¿¿Identifier
1827¿VariableDeclarator¿¿2008¿jar¿¿¿{"start":{"line":127,"column":5},"end":{"line":127,"column":24},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿VariableDeclarator
1828¿CallExpression¿¿2008¿¿¿¿{"start":{"line":127,"column":11},"end":{"line":127,"column":24},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿CallExpression
1829¿MemberExpression¿¿2008¿¿¿¿{"start":{"line":127,"column":11},"end":{"line":127,"column":22},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿MemberExpression
1830¿Identifier¿¿2008¿request¿¿¿{"start":{"line":127,"column":11},"end":{"line":127,"column":18},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Identifier
1831¿Identifier¿¿2008¿jar¿¿¿{"start":{"line":127,"column":19},"end":{"line":127,"column":22},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Identifier
1832¿VariableDeclarator¿¿2008¿v209¿¿¿{"start":{"line":128,"column":1},"end":{"line":128,"column":16},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿VariableDeclarator
1833¿CallExpression¿¿2008¿¿¿¿{"start":{"line":128,"column":1},"end":{"line":128,"column":16},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿CallExpression
1834¿MemberExpression¿¿2008¿¿¿¿{"start":{"line":128,"column":1},"end":{"line":128,"column":8},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿MemberExpression
1835¿Identifier¿¿2008¿jar¿¿¿{"start":{"line":128,"column":1},"end":{"line":128,"column":4},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Identifier
1836¿Identifier¿¿2008¿add¿¿¿{"start":{"line":128,"column":5},"end":{"line":128,"column":8},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Identifier
1837¿Identifier¿¿2008¿cookie¿¿¿{"start":{"line":128,"column":9},"end":{"line":128,"column":15},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Identifier
1838¿ExpressionStatement¿¿2008¿¿¿¿{"start":{"line":128,"column":1},"end":{"line":128,"column":16},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿ExpressionStatement
1839¿Identifier¿¿2008¿v209¿¿¿¿¿Identifier
1840¿VariableDeclarator¿¿2008¿v210¿¿¿{"start":{"line":130,"column":7},"end":{"line":130,"column":25},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿VariableDeclarator
1841¿BinaryExpression¿+¿2008¿¿¿¿{"start":{"line":130,"column":7},"end":{"line":130,"column":25},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿BinaryExpression
1842¿Literal¿string¿2008¿¿'http://'¿¿{"start":{"line":130,"column":7},"end":{"line":130,"column":16},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Literal
1843¿Identifier¿¿2008¿domain¿¿¿{"start":{"line":130,"column":19},"end":{"line":130,"column":25},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Identifier
1844¿VariableDeclarator¿¿2008¿v211¿¿¿{"start":{"line":130,"column":7},"end":{"line":130,"column":63},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿VariableDeclarator
1845¿BinaryExpression¿+¿2008¿¿¿¿{"start":{"line":130,"column":7},"end":{"line":130,"column":63},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿BinaryExpression
1846¿Identifier¿¿2008¿v210¿¿¿¿¿Identifier
1847¿Literal¿string¿2008¿¿'/admin/wizardPreviewAction.action'¿¿{"start":{"line":130,"column":28},"end":{"line":130,"column":63},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Literal
1848¿VariableDeclarator¿¿2008¿v212¿¿¿{"start":{"line":131,"column":11},"end":{"line":133,"column":3},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿VariableDeclarator
1849¿ObjectExpression¿¿2008¿¿¿¿¿¿ObjectExpression
1850¿ExpressionStatement¿¿2008¿¿¿¿{"start":{"line":131,"column":11},"end":{"line":133,"column":3},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿ExpressionStatement
1851¿AssignmentExpression¿=¿2008¿¿¿¿{"start":{"line":131,"column":11},"end":{"line":133,"column":3},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿AssignmentExpression
1852¿MemberExpression¿computed¿2008¿¿¿¿{"start":{"line":131,"column":11},"end":{"line":133,"column":3},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿MemberExpression
1853¿Identifier¿¿2008¿v212¿¿¿¿¿Identifier
1854¿Literal¿string¿2008¿¿'Content-type'¿¿{"start":{"line":132,"column":3},"end":{"line":132,"column":17},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Literal
1855¿Literal¿string¿2008¿¿'application/x-www-form-urlencoded'¿¿{"start":{"line":132,"column":19},"end":{"line":132,"column":54},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Literal
1856¿VariableDeclarator¿¿2008¿v213¿¿¿{"start":{"line":136,"column":8},"end":{"line":136,"column":24},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿VariableDeclarator
1857¿BinaryExpression¿+¿2008¿¿¿¿{"start":{"line":136,"column":8},"end":{"line":136,"column":24},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿BinaryExpression
1858¿Literal¿string¿2008¿¿'shopId='¿¿{"start":{"line":136,"column":8},"end":{"line":136,"column":17},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Literal
1859¿Identifier¿¿2008¿shopId¿¿¿{"start":{"line":136,"column":18},"end":{"line":136,"column":24},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Identifier
1860¿VariableDeclarator¿¿2008¿v214¿¿¿{"start":{"line":136,"column":8},"end":{"line":136,"column":41},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿VariableDeclarator
1861¿BinaryExpression¿+¿2008¿¿¿¿{"start":{"line":136,"column":8},"end":{"line":136,"column":41},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿BinaryExpression
1862¿Identifier¿¿2008¿v213¿¿¿¿¿Identifier
1863¿Literal¿string¿2008¿¿'&widgetString='¿¿{"start":{"line":136,"column":25},"end":{"line":136,"column":41},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Literal
1864¿VariableDeclarator¿¿2008¿v215¿¿¿{"start":{"line":136,"column":61},"end":{"line":136,"column":83},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿VariableDeclarator
1865¿CallExpression¿¿2008¿¿¿¿{"start":{"line":136,"column":61},"end":{"line":136,"column":83},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿CallExpression
1866¿MemberExpression¿¿2008¿¿¿¿{"start":{"line":136,"column":61},"end":{"line":136,"column":75},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿MemberExpression
1867¿Identifier¿¿2008¿JSON¿¿¿{"start":{"line":136,"column":61},"end":{"line":136,"column":65},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Identifier
1868¿Identifier¿¿2008¿stringify¿¿¿{"start":{"line":136,"column":66},"end":{"line":136,"column":75},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Identifier
1869¿Identifier¿¿2008¿widget¿¿¿{"start":{"line":136,"column":76},"end":{"line":136,"column":82},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Identifier
1870¿VariableDeclarator¿¿2008¿v216¿¿¿{"start":{"line":136,"column":42},"end":{"line":136,"column":84},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿VariableDeclarator
1871¿CallExpression¿¿2008¿¿¿¿{"start":{"line":136,"column":42},"end":{"line":136,"column":84},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿CallExpression
1872¿Identifier¿¿2008¿encodeURIComponent¿¿¿{"start":{"line":136,"column":42},"end":{"line":136,"column":60},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Identifier
1873¿Identifier¿¿2008¿v215¿¿¿¿¿Identifier
1874¿VariableDeclarator¿¿2008¿v217¿¿¿{"start":{"line":136,"column":8},"end":{"line":136,"column":84},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿VariableDeclarator
1875¿BinaryExpression¿+¿2008¿¿¿¿{"start":{"line":136,"column":8},"end":{"line":136,"column":84},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿BinaryExpression
1876¿Identifier¿¿2008¿v214¿¿¿¿¿Identifier
1877¿Identifier¿¿2008¿v216¿¿¿¿¿Identifier
1878¿VariableDeclarator¿¿2008¿v218¿¿¿{"start":{"line":129,"column":9},"end":{"line":137,"column":2},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿VariableDeclarator
1879¿ObjectExpression¿¿2008¿¿¿¿{"start":{"line":129,"column":9},"end":{"line":137,"column":2},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿ObjectExpression
1880¿Property¿¿2008¿¿¿¿{"start":{"line":130,"column":2},"end":{"line":130,"column":63},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Property
1881¿Identifier¿¿2008¿url¿¿¿{"start":{"line":130,"column":2},"end":{"line":130,"column":5},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Identifier
1882¿Identifier¿¿2008¿v211¿¿¿¿¿Identifier
1883¿Property¿¿2008¿¿¿¿{"start":{"line":131,"column":2},"end":{"line":133,"column":3},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Property
1884¿Identifier¿¿2008¿headers¿¿¿{"start":{"line":131,"column":2},"end":{"line":131,"column":9},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Identifier
1885¿Identifier¿¿2008¿v212¿¿¿¿¿Identifier
1886¿Property¿¿2008¿¿¿¿{"start":{"line":134,"column":2},"end":{"line":134,"column":9},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Property
1887¿Identifier¿¿2008¿jar¿¿¿{"start":{"line":134,"column":2},"end":{"line":134,"column":5},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Identifier
1888¿Identifier¿¿2008¿jar¿¿¿{"start":{"line":134,"column":6},"end":{"line":134,"column":9},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Identifier
1889¿Property¿¿2008¿¿¿¿{"start":{"line":135,"column":2},"end":{"line":135,"column":16},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Property
1890¿Identifier¿¿2008¿method¿¿¿{"start":{"line":135,"column":2},"end":{"line":135,"column":8},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Identifier
1891¿Literal¿string¿2008¿¿'POST'¿¿{"start":{"line":135,"column":10},"end":{"line":135,"column":16},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Literal
1892¿Property¿¿2008¿¿¿¿{"start":{"line":136,"column":2},"end":{"line":136,"column":84},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Property
1893¿Identifier¿¿2008¿body¿¿¿{"start":{"line":136,"column":2},"end":{"line":136,"column":6},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Identifier
1894¿Identifier¿¿2008¿v217¿¿¿¿¿Identifier
1895¿VariableDeclarator¿¿2008¿v220¿¿¿{"start":{"line":137,"column":4},"end":{"line":139,"column":2},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿VariableDeclarator
1896¿FunctionExpression¿¿2008¿anon¿¿¿{"start":{"line":137,"column":4},"end":{"line":139,"column":2},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿FunctionExpression
1897¿Identifier¿¿0¿error¿¿¿{"start":{"line":137,"column":13},"end":{"line":137,"column":18},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Identifier
1898¿Identifier¿¿0¿response¿¿¿{"start":{"line":137,"column":20},"end":{"line":137,"column":28},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Identifier
1899¿Identifier¿¿0¿body¿¿¿{"start":{"line":137,"column":30},"end":{"line":137,"column":34},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Identifier
1900¿VariableDeclarator¿¿2010¿v219¿¿¿{"start":{"line":138,"column":2},"end":{"line":138,"column":10},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿VariableDeclarator
1901¿CallExpression¿¿2010¿¿¿¿{"start":{"line":138,"column":2},"end":{"line":138,"column":10},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿CallExpression
1902¿Identifier¿¿2010¿cb¿¿¿{"start":{"line":138,"column":2},"end":{"line":138,"column":4},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Identifier
1903¿Identifier¿¿2010¿body¿¿¿{"start":{"line":138,"column":5},"end":{"line":138,"column":9},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Identifier
1904¿ExpressionStatement¿¿2010¿¿¿¿{"start":{"line":138,"column":2},"end":{"line":138,"column":11},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿ExpressionStatement
1905¿Identifier¿¿2010¿v219¿¿¿¿¿Identifier
1906¿BlockStatement¿¿2010¿¿¿¿{"start":{"line":137,"column":36},"end":{"line":139,"column":2},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿BlockStatement
1907¿VariableDeclarator¿¿2008¿v221¿¿¿{"start":{"line":129,"column":1},"end":{"line":139,"column":3},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿VariableDeclarator
1908¿CallExpression¿¿2008¿¿¿¿{"start":{"line":129,"column":1},"end":{"line":139,"column":3},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿CallExpression
1909¿Identifier¿¿2008¿request¿¿¿{"start":{"line":129,"column":1},"end":{"line":129,"column":8},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Identifier
1910¿Identifier¿¿2008¿v218¿¿¿¿¿Identifier
1911¿Identifier¿¿2008¿v220¿¿¿¿¿Identifier
1912¿ExpressionStatement¿¿2008¿¿¿¿{"start":{"line":129,"column":1},"end":{"line":139,"column":4},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿ExpressionStatement
1913¿Identifier¿¿2008¿v221¿¿¿¿¿Identifier
1914¿BlockStatement¿¿2008¿¿¿¿{"start":{"line":124,"column":58},"end":{"line":140,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿BlockStatement
1915¿ExpressionStatement¿¿1979¿¿¿¿{"start":{"line":124,"column":0},"end":{"line":140,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿ExpressionStatement
1916¿AssignmentExpression¿=¿1979¿¿¿¿{"start":{"line":124,"column":0},"end":{"line":140,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿AssignmentExpression
1917¿MemberExpression¿¿1979¿¿¿¿{"start":{"line":124,"column":0},"end":{"line":124,"column":21},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿MemberExpression
1918¿Identifier¿¿1979¿v206¿¿¿¿¿Identifier
