Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1044¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":126,"column":1},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿Program
1626¿Identifier¿¿1838¿exists¿¿¿{"start":{"line":92,"column":9},"end":{"line":92,"column":15},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿Identifier
1627¿Identifier¿¿1838¿v172¿¿¿¿¿Identifier
1628¿Identifier¿¿1838¿check¿¿¿{"start":{"line":92,"column":56},"end":{"line":92,"column":61},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿Identifier
1629¿ExpressionStatement¿¿1838¿¿¿¿{"start":{"line":92,"column":6},"end":{"line":92,"column":62},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿ExpressionStatement
1630¿Identifier¿¿1838¿v173¿¿¿¿¿Identifier
1631¿VariableDeclarator¿¿1838¿check¿¿¿{"start":{"line":94,"column":6},"end":{"line":103,"column":7},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿VariableDeclarator
1632¿FunctionExpression¿¿1838¿anon¿¿¿{"start":{"line":94,"column":6},"end":{"line":103,"column":7},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿FunctionExpression
1633¿Identifier¿¿0¿hasIndex¿¿¿{"start":{"line":94,"column":21},"end":{"line":94,"column":29},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿Identifier
1634¿IfStatement¿¿1840¿¿¿¿{"start":{"line":95,"column":8},"end":{"line":99,"column":9},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿IfStatement
1635¿Identifier¿¿1840¿hasIndex¿¿¿{"start":{"line":95,"column":11},"end":{"line":95,"column":19},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿Identifier
1636¿VariableDeclarator¿¿1840¿v174¿¿¿{"start":{"line":96,"column":20},"end":{"line":96,"column":27},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿VariableDeclarator
1637¿MemberExpression¿¿1840¿¿¿¿{"start":{"line":96,"column":20},"end":{"line":96,"column":27},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿MemberExpression
1638¿Identifier¿¿1840¿req¿¿¿{"start":{"line":96,"column":20},"end":{"line":96,"column":23},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿Identifier
1639¿Identifier¿¿1840¿url¿¿¿{"start":{"line":96,"column":24},"end":{"line":96,"column":27},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿Identifier
1640¿VariableDeclarator¿¿1840¿v175¿¿¿{"start":{"line":96,"column":20},"end":{"line":96,"column":33},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿VariableDeclarator
1641¿BinaryExpression¿+¿1840¿¿¿¿{"start":{"line":96,"column":20},"end":{"line":96,"column":33},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿BinaryExpression
1642¿Identifier¿¿1840¿v174¿¿¿¿¿Identifier
1643¿Literal¿string¿1840¿¿'/'¿¿{"start":{"line":96,"column":30},"end":{"line":96,"column":33},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿Literal
1644¿ExpressionStatement¿¿1840¿¿¿¿{"start":{"line":96,"column":10},"end":{"line":96,"column":45},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿ExpressionStatement
1645¿AssignmentExpression¿=¿1840¿¿¿¿{"start":{"line":96,"column":10},"end":{"line":96,"column":45},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿AssignmentExpression
1646¿MemberExpression¿¿1840¿¿¿¿{"start":{"line":96,"column":10},"end":{"line":96,"column":17},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿MemberExpression
1647¿Identifier¿¿1840¿req¿¿¿{"start":{"line":96,"column":10},"end":{"line":96,"column":13},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿Identifier
1648¿Identifier¿¿1840¿url¿¿¿{"start":{"line":96,"column":14},"end":{"line":96,"column":17},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿Identifier
1649¿BinaryExpression¿+¿1840¿¿¿¿{"start":{"line":96,"column":20},"end":{"line":96,"column":45},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿BinaryExpression
1650¿Identifier¿¿1840¿v175¿¿¿¿¿Identifier
1651¿Identifier¿¿1840¿indexTest¿¿¿{"start":{"line":96,"column":36},"end":{"line":96,"column":45},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿Identifier
1652¿VariableDeclarator¿¿1840¿v176¿¿¿{"start":{"line":98,"column":17},"end":{"line":98,"column":44},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿VariableDeclarator
1653¿CallExpression¿¿1840¿¿¿¿{"start":{"line":98,"column":17},"end":{"line":98,"column":44},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿CallExpression
1654¿MemberExpression¿¿1840¿¿¿¿{"start":{"line":98,"column":17},"end":{"line":98,"column":34},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿MemberExpression
1655¿Identifier¿¿1840¿self¿¿¿{"start":{"line":98,"column":17},"end":{"line":98,"column":21},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿Identifier
1656¿Identifier¿¿1840¿serveRequest¿¿¿{"start":{"line":98,"column":22},"end":{"line":98,"column":34},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿Identifier
1657¿Identifier¿¿1840¿req¿¿¿{"start":{"line":98,"column":35},"end":{"line":98,"column":38},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿Identifier
1658¿Identifier¿¿1840¿res¿¿¿{"start":{"line":98,"column":40},"end":{"line":98,"column":43},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿Identifier
1659¿ReturnStatement¿¿1840¿¿¿¿{"start":{"line":98,"column":10},"end":{"line":98,"column":44},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿ReturnStatement
1660¿Identifier¿¿1840¿v176¿¿¿¿¿Identifier
1661¿BlockStatement¿¿1840¿¿¿¿{"start":{"line":95,"column":21},"end":{"line":99,"column":9},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿BlockStatement
1662¿VariableDeclarator¿¿1840¿v177¿¿¿{"start":{"line":101,"column":12},"end":{"line":101,"column":26},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿VariableDeclarator
1663¿MemberExpression¿¿1840¿¿¿¿{"start":{"line":101,"column":12},"end":{"line":101,"column":26},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿MemberExpression
1664¿Identifier¿¿1840¿indices¿¿¿{"start":{"line":101,"column":12},"end":{"line":101,"column":19},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿Identifier
1665¿Identifier¿¿1840¿length¿¿¿{"start":{"line":101,"column":20},"end":{"line":101,"column":26},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿Identifier
1666¿VariableDeclarator¿¿1840¿v178¿¿¿{"start":{"line":101,"column":11},"end":{"line":101,"column":26},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿VariableDeclarator
1667¿UnaryExpression¿!¿1840¿¿¿¿{"start":{"line":101,"column":11},"end":{"line":101,"column":26},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿UnaryExpression
1668¿Identifier¿¿1840¿v177¿¿¿¿¿Identifier
1669¿IfStatement¿¿1840¿¿¿¿{"start":{"line":101,"column":8},"end":{"line":101,"column":46},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿IfStatement
1670¿Identifier¿¿1840¿v178¿¿¿¿¿Identifier
1671¿VariableDeclarator¿¿1840¿v179¿¿¿{"start":{"line":101,"column":35},"end":{"line":101,"column":46},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿VariableDeclarator
1672¿CallExpression¿¿1840¿¿¿¿{"start":{"line":101,"column":35},"end":{"line":101,"column":46},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿CallExpression
1673¿Identifier¿¿1840¿listFiles¿¿¿{"start":{"line":101,"column":35},"end":{"line":101,"column":44},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿Identifier
1674¿ReturnStatement¿¿1840¿¿¿¿{"start":{"line":101,"column":28},"end":{"line":101,"column":46},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿ReturnStatement
1675¿Identifier¿¿1840¿v179¿¿¿¿¿Identifier
1676¿BlockStatement¿¿1840¿¿¿¿¿¿BlockStatement
1677¿VariableDeclarator¿¿1840¿v180¿¿¿{"start":{"line":102,"column":18},"end":{"line":102,"column":33},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿VariableDeclarator
1678¿CallExpression¿¿1840¿¿¿¿{"start":{"line":102,"column":18},"end":{"line":102,"column":33},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿CallExpression
1679¿MemberExpression¿¿1840¿¿¿¿{"start":{"line":102,"column":18},"end":{"line":102,"column":31},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿MemberExpression
1680¿Identifier¿¿1840¿indices¿¿¿{"start":{"line":102,"column":18},"end":{"line":102,"column":25},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿Identifier
1681¿Identifier¿¿1840¿shift¿¿¿{"start":{"line":102,"column":26},"end":{"line":102,"column":31},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿Identifier
1682¿VariableDeclarator¿¿1840¿v181¿¿¿{"start":{"line":102,"column":8},"end":{"line":102,"column":34},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿VariableDeclarator
1683¿CallExpression¿¿1840¿¿¿¿{"start":{"line":102,"column":8},"end":{"line":102,"column":34},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿CallExpression
1684¿Identifier¿¿1840¿findIndex¿¿¿{"start":{"line":102,"column":8},"end":{"line":102,"column":17},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿Identifier
1685¿Identifier¿¿1840¿v180¿¿¿¿¿Identifier
1686¿ExpressionStatement¿¿1840¿¿¿¿{"start":{"line":102,"column":8},"end":{"line":102,"column":34},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿ExpressionStatement
1687¿Identifier¿¿1840¿v181¿¿¿¿¿Identifier
1688¿BlockStatement¿¿1840¿¿¿¿{"start":{"line":94,"column":31},"end":{"line":103,"column":7},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿BlockStatement
1689¿BlockStatement¿¿1838¿¿¿¿{"start":{"line":91,"column":34},"end":{"line":104,"column":5},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿BlockStatement
1690¿VariableDeclarator¿¿1832¿listFiles¿¿¿{"start":{"line":106,"column":4},"end":{"line":113,"column":5},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿VariableDeclarator
1691¿FunctionExpression¿¿1832¿anon¿¿¿{"start":{"line":106,"column":4},"end":{"line":113,"column":5},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿FunctionExpression
1692¿VariableDeclarator¿¿1844¿v182¿¿¿{"start":{"line":107,"column":21},"end":{"line":107,"column":37},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿VariableDeclarator
1693¿MemberExpression¿¿1844¿¿¿¿{"start":{"line":107,"column":21},"end":{"line":107,"column":37},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿MemberExpression
1694¿Identifier¿¿1844¿request¿¿¿{"start":{"line":107,"column":21},"end":{"line":107,"column":28},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿Identifier
1695¿Identifier¿¿1844¿fullPath¿¿¿{"start":{"line":107,"column":29},"end":{"line":107,"column":37},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿Identifier
1696¿VariableDeclarator¿¿1844¿listPath¿¿¿{"start":{"line":107,"column":10},"end":{"line":107,"column":56},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿VariableDeclarator
1697¿CallExpression¿¿1844¿¿¿¿{"start":{"line":107,"column":21},"end":{"line":107,"column":56},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿CallExpression
1698¿MemberExpression¿¿1844¿¿¿¿{"start":{"line":107,"column":21},"end":{"line":107,"column":45},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿MemberExpression
1699¿Identifier¿¿1844¿v182¿¿¿¿¿Identifier
1700¿Identifier¿¿1844¿replace¿¿¿{"start":{"line":107,"column":38},"end":{"line":107,"column":45},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿Identifier
1701¿Literal¿object¿1844¿¿/\/$/¿¿{"start":{"line":107,"column":46},"end":{"line":107,"column":51},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿Literal
1702¿Literal¿string¿1844¿¿''¿¿{"start":{"line":107,"column":53},"end":{"line":107,"column":55},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿Literal
1703¿VariableDeclarator¿¿1844¿v183¿¿¿{"start":{"line":109,"column":25},"end":{"line":109,"column":68},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿VariableDeclarator
1704¿ObjectExpression¿¿1844¿¿¿¿{"start":{"line":109,"column":25},"end":{"line":109,"column":68},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿ObjectExpression
1705¿Property¿¿1844¿¿¿¿{"start":{"line":109,"column":26},"end":{"line":109,"column":67},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿Property
1706¿Literal¿string¿1844¿¿'content-type'¿¿{"start":{"line":109,"column":26},"end":{"line":109,"column":40},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿Literal
1707¿Literal¿string¿1844¿¿'text/html;charset=utf-8'¿¿{"start":{"line":109,"column":42},"end":{"line":109,"column":67},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿Literal
1708¿VariableDeclarator¿¿1844¿v184¿¿¿{"start":{"line":109,"column":6},"end":{"line":109,"column":69},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿VariableDeclarator
1709¿CallExpression¿¿1844¿¿¿¿{"start":{"line":109,"column":6},"end":{"line":109,"column":69},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿CallExpression
1710¿MemberExpression¿¿1844¿¿¿¿{"start":{"line":109,"column":6},"end":{"line":109,"column":19},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿MemberExpression
1711¿Identifier¿¿1844¿res¿¿¿{"start":{"line":109,"column":6},"end":{"line":109,"column":9},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿Identifier
1712¿Identifier¿¿1844¿writeHead¿¿¿{"start":{"line":109,"column":10},"end":{"line":109,"column":19},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿Identifier
1713¿Literal¿number¿1844¿¿200¿¿{"start":{"line":109,"column":20},"end":{"line":109,"column":23},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿Literal
1714¿Identifier¿¿1844¿v183¿¿¿¿¿Identifier
1715¿ExpressionStatement¿¿1844¿¿¿¿{"start":{"line":109,"column":6},"end":{"line":109,"column":69},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿ExpressionStatement
1716¿Identifier¿¿1844¿v184¿¿¿¿¿Identifier
1717¿VariableDeclarator¿¿1844¿v185¿¿¿{"start":{"line":110,"column":33},"end":{"line":110,"column":43},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿VariableDeclarator
1718¿MemberExpression¿¿1844¿¿¿¿{"start":{"line":110,"column":33},"end":{"line":110,"column":43},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿MemberExpression
1719¿Identifier¿¿1844¿self¿¿¿{"start":{"line":110,"column":33},"end":{"line":110,"column":37},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿Identifier
1720¿Identifier¿¿1844¿nodot¿¿¿{"start":{"line":110,"column":38},"end":{"line":110,"column":43},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿Identifier
1721¿VariableDeclarator¿¿1844¿v186¿¿¿{"start":{"line":110,"column":23},"end":{"line":110,"column":44},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿VariableDeclarator
1722¿ObjectExpression¿¿1844¿¿¿¿{"start":{"line":110,"column":23},"end":{"line":110,"column":44},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿ObjectExpression
1723¿Property¿¿1844¿¿¿¿{"start":{"line":110,"column":24},"end":{"line":110,"column":43},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿Property
1724¿Identifier¿¿1844¿hideDot¿¿¿{"start":{"line":110,"column":24},"end":{"line":110,"column":31},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿Identifier
1725¿Identifier¿¿1844¿v185¿¿¿¿¿Identifier
1726¿VariableDeclarator¿¿1844¿v187¿¿¿{"start":{"line":110,"column":6},"end":{"line":110,"column":45},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿VariableDeclarator
1727¿CallExpression¿¿1844¿¿¿¿{"start":{"line":110,"column":6},"end":{"line":110,"column":45},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿CallExpression
1728¿Identifier¿¿1844¿htmlls¿¿¿{"start":{"line":110,"column":6},"end":{"line":110,"column":12},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿Identifier
1729¿Identifier¿¿1844¿listPath¿¿¿{"start":{"line":110,"column":13},"end":{"line":110,"column":21},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿Identifier
1730¿Identifier¿¿1844¿v186¿¿¿¿¿Identifier
1731¿VariableDeclarator¿¿1844¿v188¿¿¿{"start":{"line":110,"column":6},"end":{"line":110,"column":55},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿VariableDeclarator
1732¿CallExpression¿¿1844¿¿¿¿{"start":{"line":110,"column":6},"end":{"line":110,"column":55},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿CallExpression
1733¿MemberExpression¿¿1844¿¿¿¿{"start":{"line":110,"column":6},"end":{"line":110,"column":50},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿MemberExpression
1734¿Identifier¿¿1844¿v187¿¿¿¿¿Identifier
1735¿Identifier¿¿1844¿pipe¿¿¿{"start":{"line":110,"column":46},"end":{"line":110,"column":50},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿Identifier
1736¿Identifier¿¿1844¿res¿¿¿{"start":{"line":110,"column":51},"end":{"line":110,"column":54},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿Identifier
1737¿ExpressionStatement¿¿1844¿¿¿¿{"start":{"line":110,"column":6},"end":{"line":110,"column":55},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿ExpressionStatement
1738¿Identifier¿¿1844¿v188¿¿¿¿¿Identifier
1739¿VariableDeclarator¿¿1844¿v189¿¿¿{"start":{"line":112,"column":13},"end":{"line":112,"column":39},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿VariableDeclarator
1740¿CallExpression¿¿1844¿¿¿¿{"start":{"line":112,"column":13},"end":{"line":112,"column":39},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿CallExpression
1741¿MemberExpression¿¿1844¿¿¿¿{"start":{"line":112,"column":13},"end":{"line":112,"column":22},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿MemberExpression
1742¿Identifier¿¿1844¿self¿¿¿{"start":{"line":112,"column":13},"end":{"line":112,"column":17},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿Identifier
1743¿Identifier¿¿1844¿emit¿¿¿{"start":{"line":112,"column":18},"end":{"line":112,"column":22},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿Identifier
1744¿Literal¿string¿1844¿¿'read'¿¿{"start":{"line":112,"column":23},"end":{"line":112,"column":29},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿Literal
1745¿Identifier¿¿1844¿request¿¿¿{"start":{"line":112,"column":31},"end":{"line":112,"column":38},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿Identifier
1746¿ReturnStatement¿¿1844¿¿¿¿{"start":{"line":112,"column":6},"end":{"line":112,"column":39},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿ReturnStatement
1747¿Identifier¿¿1844¿v189¿¿¿¿¿Identifier
1748¿BlockStatement¿¿1844¿¿¿¿{"start":{"line":106,"column":25},"end":{"line":113,"column":5},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿BlockStatement
1749¿BlockStatement¿¿1832¿¿¿¿{"start":{"line":76,"column":31},"end":{"line":114,"column":3},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿BlockStatement
1750¿BlockStatement¿¿1828¿¿¿¿{"start":{"line":55,"column":71},"end":{"line":115,"column":1},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿BlockStatement
1751¿ExpressionStatement¿¿1813¿¿¿¿{"start":{"line":55,"column":0},"end":{"line":115,"column":1},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿ExpressionStatement
1752¿AssignmentExpression¿=¿1813¿¿¿¿{"start":{"line":55,"column":0},"end":{"line":115,"column":1},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿AssignmentExpression
1753¿MemberExpression¿¿1813¿¿¿¿{"start":{"line":55,"column":0},"end":{"line":55,"column":29},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿MemberExpression
1754¿Identifier¿¿1813¿v130¿¿¿¿¿Identifier
1755¿Identifier¿¿1813¿serveRequest¿¿¿{"start":{"line":55,"column":17},"end":{"line":55,"column":29},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿Identifier
1756¿Identifier¿¿1813¿Glance$serveRequest¿¿¿¿¿Identifier
1757¿VariableDeclarator¿¿1813¿showError¿¿¿{"start":{"line":117,"column":0},"end":{"line":122,"column":1},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿VariableDeclarator
1758¿FunctionExpression¿¿1813¿anon¿¿¿{"start":{"line":117,"column":0},"end":{"line":122,"column":1},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿FunctionExpression
1759¿Identifier¿¿0¿errorCode¿¿¿{"start":{"line":117,"column":19},"end":{"line":117,"column":28},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿Identifier
1760¿Identifier¿¿0¿req¿¿¿{"start":{"line":117,"column":30},"end":{"line":117,"column":33},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿Identifier
1761¿Identifier¿¿0¿res¿¿¿{"start":{"line":117,"column":35},"end":{"line":117,"column":38},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿Identifier
1762¿VariableDeclarator¿¿1846¿v190¿¿¿{"start":{"line":118,"column":27},"end":{"line":118,"column":70},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿VariableDeclarator
1763¿ObjectExpression¿¿1846¿¿¿¿{"start":{"line":118,"column":27},"end":{"line":118,"column":70},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿ObjectExpression
1764¿Property¿¿1846¿¿¿¿{"start":{"line":118,"column":28},"end":{"line":118,"column":69},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿Property
1765¿Literal¿string¿1846¿¿'content-type'¿¿{"start":{"line":118,"column":28},"end":{"line":118,"column":42},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿Literal
1766¿Literal¿string¿1846¿¿'text/html;charset=utf-8'¿¿{"start":{"line":118,"column":44},"end":{"line":118,"column":69},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿Literal
1767¿VariableDeclarator¿¿1846¿v191¿¿¿{"start":{"line":118,"column":2},"end":{"line":118,"column":71},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿VariableDeclarator
1768¿CallExpression¿¿1846¿¿¿¿{"start":{"line":118,"column":2},"end":{"line":118,"column":71},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿CallExpression
1769¿MemberExpression¿¿1846¿¿¿¿{"start":{"line":118,"column":2},"end":{"line":118,"column":15},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿MemberExpression
1770¿Identifier¿¿1846¿res¿¿¿{"start":{"line":118,"column":2},"end":{"line":118,"column":5},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿Identifier
1771¿Identifier¿¿1846¿writeHead¿¿¿{"start":{"line":118,"column":6},"end":{"line":118,"column":15},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿Identifier
