Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
871¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":130,"column":2},"fname":"/datasets/secbench-dataset/CWE-471/deepref_1.1.1/src/index.js"}¿¿Program
1443¿IfStatement¿¿1543¿¿¿¿{"start":{"line":120,"column":2},"end":{"line":123,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/deepref_1.1.1/src/index.js"}¿¿IfStatement
1444¿Identifier¿¿1543¿v155¿¿¿¿¿Identifier
1445¿VariableDeclarator¿¿1543¿v156¿¿¿{"start":{"line":121,"column":10},"end":{"line":121,"column":70},"fname":"/datasets/secbench-dataset/CWE-471/deepref_1.1.1/src/index.js"}¿¿VariableDeclarator
1446¿NewExpression¿¿1543¿¿¿¿{"start":{"line":121,"column":10},"end":{"line":121,"column":70},"fname":"/datasets/secbench-dataset/CWE-471/deepref_1.1.1/src/index.js"}¿¿NewExpression
1447¿Identifier¿¿1543¿Error¿¿¿{"start":{"line":121,"column":14},"end":{"line":121,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/deepref_1.1.1/src/index.js"}¿¿Identifier
1448¿Literal¿string¿1543¿¿'Cannot map from source, source is not an object'¿¿{"start":{"line":121,"column":20},"end":{"line":121,"column":69},"fname":"/datasets/secbench-dataset/CWE-471/deepref_1.1.1/src/index.js"}¿¿Literal
1449¿ThrowStatement¿¿1543¿¿¿¿{"start":{"line":121,"column":4},"end":{"line":121,"column":71},"fname":"/datasets/secbench-dataset/CWE-471/deepref_1.1.1/src/index.js"}¿¿ThrowStatement
1450¿Identifier¿¿1543¿v156¿¿¿¿¿Identifier
1451¿ReturnStatement¿¿1543¿¿¿¿{"start":{"line":122,"column":4},"end":{"line":122,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/deepref_1.1.1/src/index.js"}¿¿ReturnStatement
1452¿Literal¿object¿1543¿¿null¿¿{"start":{"line":122,"column":11},"end":{"line":122,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/deepref_1.1.1/src/index.js"}¿¿Literal
1453¿BlockStatement¿¿1543¿¿¿¿{"start":{"line":120,"column":34},"end":{"line":123,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/deepref_1.1.1/src/index.js"}¿¿BlockStatement
1454¿VariableDeclarator¿¿1543¿v157¿¿¿{"start":{"line":125,"column":2},"end":{"line":125,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/deepref_1.1.1/src/index.js"}¿¿VariableDeclarator
1455¿CallExpression¿¿1543¿¿¿¿{"start":{"line":125,"column":2},"end":{"line":125,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/deepref_1.1.1/src/index.js"}¿¿CallExpression
1456¿MemberExpression¿¿1543¿¿¿¿{"start":{"line":125,"column":2},"end":{"line":125,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/deepref_1.1.1/src/index.js"}¿¿MemberExpression
1457¿Identifier¿¿1543¿Object¿¿¿{"start":{"line":125,"column":2},"end":{"line":125,"column":8},"fname":"/datasets/secbench-dataset/CWE-471/deepref_1.1.1/src/index.js"}¿¿Identifier
1458¿Identifier¿¿1543¿keys¿¿¿{"start":{"line":125,"column":9},"end":{"line":125,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/deepref_1.1.1/src/index.js"}¿¿Identifier
1459¿Identifier¿¿1543¿source¿¿¿{"start":{"line":125,"column":14},"end":{"line":125,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/deepref_1.1.1/src/index.js"}¿¿Identifier
1460¿VariableDeclarator¿¿1543¿v162¿¿¿{"start":{"line":125,"column":30},"end":{"line":127,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/deepref_1.1.1/src/index.js"}¿¿VariableDeclarator
1461¿FunctionExpression¿¿1543¿anon¿¿¿{"start":{"line":125,"column":30},"end":{"line":127,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/deepref_1.1.1/src/index.js"}¿¿FunctionExpression
1462¿Identifier¿¿0¿key¿¿¿{"start":{"line":125,"column":39},"end":{"line":125,"column":42},"fname":"/datasets/secbench-dataset/CWE-471/deepref_1.1.1/src/index.js"}¿¿Identifier
1463¿VariableDeclarator¿¿1546¿v158¿¿¿{"start":{"line":126,"column":4},"end":{"line":126,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/deepref_1.1.1/src/index.js"}¿¿VariableDeclarator
1464¿MemberExpression¿¿1546¿¿¿¿{"start":{"line":126,"column":4},"end":{"line":126,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/deepref_1.1.1/src/index.js"}¿¿MemberExpression
1465¿ThisExpression¿¿1546¿¿¿¿{"start":{"line":126,"column":4},"end":{"line":126,"column":8},"fname":"/datasets/secbench-dataset/CWE-471/deepref_1.1.1/src/index.js"}¿¿ThisExpression
1466¿Identifier¿¿1546¿pointer¿¿¿{"start":{"line":126,"column":9},"end":{"line":126,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/deepref_1.1.1/src/index.js"}¿¿Identifier
1467¿VariableDeclarator¿¿1546¿v159¿¿¿{"start":{"line":126,"column":18},"end":{"line":126,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/deepref_1.1.1/src/index.js"}¿¿VariableDeclarator
1468¿MemberExpression¿¿1546¿¿¿¿{"start":{"line":126,"column":18},"end":{"line":126,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/deepref_1.1.1/src/index.js"}¿¿MemberExpression
1469¿ThisExpression¿¿1546¿¿¿¿{"start":{"line":126,"column":18},"end":{"line":126,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/deepref_1.1.1/src/index.js"}¿¿ThisExpression
1470¿Identifier¿¿1546¿field¿¿¿{"start":{"line":126,"column":23},"end":{"line":126,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/deepref_1.1.1/src/index.js"}¿¿Identifier
1471¿VariableDeclarator¿¿1546¿v160¿¿¿{"start":{"line":126,"column":4},"end":{"line":126,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/deepref_1.1.1/src/index.js"}¿¿VariableDeclarator
1472¿MemberExpression¿computed¿1546¿¿¿¿{"start":{"line":126,"column":4},"end":{"line":126,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/deepref_1.1.1/src/index.js"}¿¿MemberExpression
1473¿Identifier¿¿1546¿v158¿¿¿¿¿Identifier
1474¿Identifier¿¿1546¿v159¿¿¿¿¿Identifier
1475¿VariableDeclarator¿¿1546¿v161¿¿¿{"start":{"line":126,"column":4},"end":{"line":126,"column":50},"fname":"/datasets/secbench-dataset/CWE-471/deepref_1.1.1/src/index.js"}¿¿VariableDeclarator
1476¿MemberExpression¿computed¿1546¿¿¿¿{"start":{"line":126,"column":38},"end":{"line":126,"column":50},"fname":"/datasets/secbench-dataset/CWE-471/deepref_1.1.1/src/index.js"}¿¿MemberExpression
1477¿Identifier¿¿1546¿pointer¿¿¿{"start":{"line":126,"column":38},"end":{"line":126,"column":45},"fname":"/datasets/secbench-dataset/CWE-471/deepref_1.1.1/src/index.js"}¿¿Identifier
1478¿Identifier¿¿1546¿key¿¿¿{"start":{"line":126,"column":46},"end":{"line":126,"column":49},"fname":"/datasets/secbench-dataset/CWE-471/deepref_1.1.1/src/index.js"}¿¿Identifier
1479¿ExpressionStatement¿¿1546¿¿¿¿{"start":{"line":126,"column":4},"end":{"line":126,"column":51},"fname":"/datasets/secbench-dataset/CWE-471/deepref_1.1.1/src/index.js"}¿¿ExpressionStatement
1480¿AssignmentExpression¿=¿1546¿¿¿¿{"start":{"line":126,"column":4},"end":{"line":126,"column":50},"fname":"/datasets/secbench-dataset/CWE-471/deepref_1.1.1/src/index.js"}¿¿AssignmentExpression
1481¿MemberExpression¿computed¿1546¿¿¿¿{"start":{"line":126,"column":4},"end":{"line":126,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/deepref_1.1.1/src/index.js"}¿¿MemberExpression
1482¿Identifier¿¿1546¿v160¿¿¿¿¿Identifier
1483¿Identifier¿¿1546¿key¿¿¿{"start":{"line":126,"column":31},"end":{"line":126,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/deepref_1.1.1/src/index.js"}¿¿Identifier
1484¿Identifier¿¿1546¿v161¿¿¿¿¿Identifier
1485¿BlockStatement¿¿1546¿¿¿¿{"start":{"line":125,"column":44},"end":{"line":127,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/deepref_1.1.1/src/index.js"}¿¿BlockStatement
1486¿VariableDeclarator¿¿1543¿v163¿¿¿{"start":{"line":125,"column":2},"end":{"line":127,"column":4},"fname":"/datasets/secbench-dataset/CWE-471/deepref_1.1.1/src/index.js"}¿¿VariableDeclarator
1487¿CallExpression¿¿1543¿¿¿¿{"start":{"line":125,"column":2},"end":{"line":127,"column":4},"fname":"/datasets/secbench-dataset/CWE-471/deepref_1.1.1/src/index.js"}¿¿CallExpression
1488¿MemberExpression¿¿1543¿¿¿¿{"start":{"line":125,"column":2},"end":{"line":125,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/deepref_1.1.1/src/index.js"}¿¿MemberExpression
1489¿Identifier¿¿1543¿v157¿¿¿¿¿Identifier
1490¿Identifier¿¿1543¿forEach¿¿¿{"start":{"line":125,"column":22},"end":{"line":125,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/deepref_1.1.1/src/index.js"}¿¿Identifier
1491¿Identifier¿¿1543¿v162¿¿¿¿¿Identifier
1492¿ExpressionStatement¿¿1543¿¿¿¿{"start":{"line":125,"column":2},"end":{"line":127,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/deepref_1.1.1/src/index.js"}¿¿ExpressionStatement
1493¿Identifier¿¿1543¿v163¿¿¿¿¿Identifier
1494¿ReturnStatement¿¿1543¿¿¿¿{"start":{"line":129,"column":2},"end":{"line":129,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/deepref_1.1.1/src/index.js"}¿¿ReturnStatement
1495¿ThisExpression¿¿1543¿¿¿¿{"start":{"line":129,"column":9},"end":{"line":129,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/deepref_1.1.1/src/index.js"}¿¿ThisExpression
1496¿BlockStatement¿¿1543¿¿¿¿{"start":{"line":119,"column":47},"end":{"line":130,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/deepref_1.1.1/src/index.js"}¿¿BlockStatement
1497¿ExpressionStatement¿¿1503¿¿¿¿{"start":{"line":119,"column":0},"end":{"line":130,"column":2},"fname":"/datasets/secbench-dataset/CWE-471/deepref_1.1.1/src/index.js"}¿¿ExpressionStatement
1498¿AssignmentExpression¿=¿1503¿¿¿¿{"start":{"line":119,"column":0},"end":{"line":130,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/deepref_1.1.1/src/index.js"}¿¿AssignmentExpression
1499¿MemberExpression¿¿1503¿¿¿¿{"start":{"line":119,"column":0},"end":{"line":119,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/deepref_1.1.1/src/index.js"}¿¿MemberExpression
1500¿Identifier¿¿1503¿v153¿¿¿¿¿Identifier
1501¿Identifier¿¿1503¿mapKeys¿¿¿{"start":{"line":119,"column":20},"end":{"line":119,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/deepref_1.1.1/src/index.js"}¿¿Identifier
1502¿Identifier¿¿1503¿v164¿¿¿¿¿Identifier
1503¿CFG_F_START¿¿1503¿__main__¿¿¿¿¿CFG_F_START
1504¿CFG_F_END¿¿0¿__main__¿¿¿¿¿CFG_F_END
1505¿CFG_F_START¿¿1505¿873_anon¿¿¿¿¿CFG_F_START
1506¿CFG_F_END¿¿0¿873_anon¿¿¿¿¿CFG_F_END
1507¿CFG_F_START¿¿1507¿915_anon¿¿¿¿¿CFG_F_START
1508¿CFG_F_END¿¿0¿915_anon¿¿¿¿¿CFG_F_END
1509¿CFG_F_START¿¿1509¿945_anon¿¿¿¿¿CFG_F_START
1510¿CFG_F_END¿¿0¿945_anon¿¿¿¿¿CFG_F_END
1511¿CFG_IF_END¿¿0¿958¿¿¿¿¿CFG_IF_END
1512¿CFG_F_START¿¿1512¿997_anon¿¿¿¿¿CFG_F_START
1513¿CFG_F_END¿¿0¿997_anon¿¿¿¿¿CFG_F_END
1514¿CFG_WHILE_END¿¿0¿¿¿¿¿¿CFG_WHILE_END
1515¿CFG_F_START¿¿1515¿1034_anon¿¿¿¿¿CFG_F_START
1516¿CFG_F_END¿¿0¿1034_anon¿¿¿¿¿CFG_F_END
1517¿CFG_F_START¿¿1517¿1050_anon¿¿¿¿¿CFG_F_START
1518¿CFG_F_END¿¿0¿1050_anon¿¿¿¿¿CFG_F_END
1519¿CFG_IF_END¿¿0¿1062¿¿¿¿¿CFG_IF_END
1520¿CFG_IF_END¿¿0¿1074¿¿¿¿¿CFG_IF_END
1521¿CFG_IF_END¿¿0¿1095¿¿¿¿¿CFG_IF_END
1522¿CFG_F_START¿¿1522¿1124_anon¿¿¿¿¿CFG_F_START
1523¿CFG_F_END¿¿0¿1124_anon¿¿¿¿¿CFG_F_END
1524¿CFG_F_START¿¿1524¿1140_anon¿¿¿¿¿CFG_F_START
1525¿CFG_F_END¿¿0¿1140_anon¿¿¿¿¿CFG_F_END
1526¿CFG_F_START¿¿1526¿1163_anon¿¿¿¿¿CFG_F_START
1527¿CFG_F_END¿¿0¿1163_anon¿¿¿¿¿CFG_F_END
1528¿CFG_IF_END¿¿0¿1174¿¿¿¿¿CFG_IF_END
1529¿CFG_F_START¿¿1529¿1221_anon¿¿¿¿¿CFG_F_START
1530¿CFG_F_END¿¿0¿1221_anon¿¿¿¿¿CFG_F_END
1531¿CFG_IF_END¿¿0¿1229¿¿¿¿¿CFG_IF_END
1532¿CFG_F_START¿¿1532¿1265_anon¿¿¿¿¿CFG_F_START
1533¿CFG_F_END¿¿0¿1265_anon¿¿¿¿¿CFG_F_END
1534¿CFG_IF_END¿¿0¿1275¿¿¿¿¿CFG_IF_END
1535¿CFG_F_START¿¿1535¿1302_anon¿¿¿¿¿CFG_F_START
1536¿CFG_F_END¿¿0¿1302_anon¿¿¿¿¿CFG_F_END
1537¿CFG_F_START¿¿1537¿1333_anon¿¿¿¿¿CFG_F_START
1538¿CFG_F_END¿¿0¿1333_anon¿¿¿¿¿CFG_F_END
1539¿CFG_IF_END¿¿0¿1341¿¿¿¿¿CFG_IF_END
1540¿CFG_F_START¿¿1540¿1379_anon¿¿¿¿¿CFG_F_START
1541¿CFG_F_END¿¿0¿1379_anon¿¿¿¿¿CFG_F_END
1542¿CFG_IF_END¿¿0¿1394¿¿¿¿¿CFG_IF_END
1543¿CFG_F_START¿¿1543¿1434_anon¿¿¿¿¿CFG_F_START
1544¿CFG_F_END¿¿0¿1434_anon¿¿¿¿¿CFG_F_END
1545¿CFG_IF_END¿¿0¿1443¿¿¿¿¿CFG_IF_END
1546¿CFG_F_START¿¿1546¿1461_anon¿¿¿¿¿CFG_F_START
1547¿CFG_F_END¿¿0¿1461_anon¿¿¿¿¿CFG_F_END
1548¿TAINT_SOURCE¿¿0¿TAINT_SOURCE¿¿¿¿¿TAINT_SOURCE
1549¿PDG_OBJECT¿¿0¿1505.this-o194¿¿¿¿¿PDG_OBJECT
1550¿PDG_OBJECT¿¿0¿1505.object-o195¿¿¿¿¿PDG_OBJECT
1551¿PDG_OBJECT¿¿0¿1505.path-o196¿¿¿¿¿PDG_OBJECT
1552¿PDG_OBJECT¿¿0¿1505.value-o197¿¿¿¿¿PDG_OBJECT
1553¿PDG_OBJECT¿¿0¿1503.v85-o198¿¿¿¿¿PDG_OBJECT
1554¿PDG_OBJECT¿¿0¿1503.v86-o199¿¿¿¿¿PDG_OBJECT
1555¿PDG_OBJECT¿¿0¿1503.v86-o200¿¿¿¿¿PDG_OBJECT
1556¿PDG_OBJECT¿¿0¿1503.v86.set-o201¿¿¿¿¿PDG_OBJECT
1557¿PDG_OBJECT¿¿0¿1503.module-o202¿¿¿¿¿PDG_OBJECT
1558¿PDG_OBJECT¿¿0¿1503.module.exports-o203¿¿¿¿¿PDG_OBJECT
1559¿PDG_OBJECT¿¿0¿1507.this-o204¿¿¿¿¿PDG_OBJECT
1560¿PDG_OBJECT¿¿0¿1507.pointer-o205¿¿¿¿¿PDG_OBJECT
1561¿PDG_OBJECT¿¿0¿1507.field-o206¿¿¿¿¿PDG_OBJECT
1562¿PDG_OBJECT¿¿0¿1507.parent-o207¿¿¿¿¿PDG_OBJECT
1563¿PDG_OBJECT¿¿0¿1503.Reference-o208¿¿¿¿¿PDG_OBJECT
1564¿PDG_OBJECT¿¿0¿1503.Reference.prototype-o209¿¿¿¿¿PDG_OBJECT
1565¿PDG_OBJECT¿¿0¿1509.this-o210¿¿¿¿¿PDG_OBJECT
1566¿PDG_OBJECT¿¿0¿1509.value-o211¿¿¿¿¿PDG_OBJECT
1567¿PDG_OBJECT¿¿0¿1503.v94-o212¿¿¿¿¿PDG_OBJECT
1568¿PDG_OBJECT¿¿0¿1503.v87-o213¿¿¿¿¿PDG_OBJECT
1569¿PDG_OBJECT¿¿0¿1503.v87.set-o214¿¿¿¿¿PDG_OBJECT
1570¿PDG_OBJECT¿¿0¿1512.this-o215¿¿¿¿¿PDG_OBJECT
1571¿PDG_OBJECT¿¿0¿1503.v98-o216¿¿¿¿¿PDG_OBJECT
1572¿PDG_OBJECT¿¿0¿1503.v95-o217¿¿¿¿¿PDG_OBJECT
1573¿PDG_OBJECT¿¿0¿1503.v95.resolve-o218¿¿¿¿¿PDG_OBJECT
1574¿PDG_OBJECT¿¿0¿1515.this-o219¿¿¿¿¿PDG_OBJECT
1575¿PDG_OBJECT¿¿0¿1515.pointer-o220¿¿¿¿¿PDG_OBJECT
1576¿PDG_OBJECT¿¿0¿1515.path-o221¿¿¿¿¿PDG_OBJECT
1577¿PDG_OBJECT¿¿0¿1503.v104-o222¿¿¿¿¿PDG_OBJECT
1578¿PDG_OBJECT¿¿0¿1503.Reference-o223¿¿¿¿¿PDG_OBJECT
1579¿PDG_OBJECT¿¿0¿1503.Reference.createFromPath-o224¿¿¿¿¿PDG_OBJECT
1580¿PDG_OBJECT¿¿0¿1522.this-o225¿¿¿¿¿PDG_OBJECT
1581¿PDG_OBJECT¿¿0¿1522.field-o226¿¿¿¿¿PDG_OBJECT
1582¿PDG_OBJECT¿¿0¿1503.checkIfStringIsNumber-o227¿¿¿¿¿PDG_OBJECT
1583¿PDG_OBJECT¿¿0¿1503.Reference.prototype-o228¿¿¿¿¿PDG_OBJECT
1584¿PDG_OBJECT¿¿0¿1524.this-o229¿¿¿¿¿PDG_OBJECT
1585¿PDG_OBJECT¿¿0¿1503.v109-o230¿¿¿¿¿PDG_OBJECT
1586¿PDG_OBJECT¿¿0¿1503.v106-o231¿¿¿¿¿PDG_OBJECT
1587¿PDG_OBJECT¿¿0¿1503.v106.getParent-o232¿¿¿¿¿PDG_OBJECT
1588¿PDG_OBJECT¿¿0¿1526.this-o233¿¿¿¿¿PDG_OBJECT
1589¿PDG_OBJECT¿¿0¿1526.field-o234¿¿¿¿¿PDG_OBJECT
1590¿PDG_OBJECT¿¿0¿1503.v117-o235¿¿¿¿¿PDG_OBJECT
1591¿PDG_OBJECT¿¿0¿1503.v110-o236¿¿¿¿¿PDG_OBJECT
1592¿PDG_OBJECT¿¿0¿1503.v110.getChild-o237¿¿¿¿¿PDG_OBJECT
1593¿PDG_OBJECT¿¿0¿1529.this-o238¿¿¿¿¿PDG_OBJECT
1594¿PDG_OBJECT¿¿0¿1503.v125-o239¿¿¿¿¿PDG_OBJECT
1595¿PDG_OBJECT¿¿0¿1503.v118-o240¿¿¿¿¿PDG_OBJECT
1596¿PDG_OBJECT¿¿0¿1503.v118.get-o241¿¿¿¿¿PDG_OBJECT
1597¿PDG_OBJECT¿¿0¿1532.this-o242¿¿¿¿¿PDG_OBJECT
1598¿PDG_OBJECT¿¿0¿1503.v131-o243¿¿¿¿¿PDG_OBJECT
1599¿PDG_OBJECT¿¿0¿1503.v126-o244¿¿¿¿¿PDG_OBJECT
1600¿PDG_OBJECT¿¿0¿1503.v126.initializeChildAsObject-o245¿¿¿¿¿PDG_OBJECT
1601¿PDG_OBJECT¿¿0¿1535.this-o246¿¿¿¿¿PDG_OBJECT
1602¿PDG_OBJECT¿¿0¿1535.value-o247¿¿¿¿¿PDG_OBJECT
1603¿PDG_OBJECT¿¿0¿1503.v137-o248¿¿¿¿¿PDG_OBJECT
1604¿PDG_OBJECT¿¿0¿1503.v132-o249¿¿¿¿¿PDG_OBJECT
1605¿PDG_OBJECT¿¿0¿1503.v132.getType-o250¿¿¿¿¿PDG_OBJECT
1606¿PDG_OBJECT¿¿0¿1537.this-o251¿¿¿¿¿PDG_OBJECT
1607¿PDG_OBJECT¿¿0¿1503.v144-o252¿¿¿¿¿PDG_OBJECT
1608¿PDG_OBJECT¿¿0¿1503.v138-o253¿¿¿¿¿PDG_OBJECT
1609¿PDG_OBJECT¿¿0¿1503.v138.convertToArray-o254¿¿¿¿¿PDG_OBJECT
1610¿PDG_OBJECT¿¿0¿1540.this-o255¿¿¿¿¿PDG_OBJECT
1611¿PDG_OBJECT¿¿0¿1503.v152-o256¿¿¿¿¿PDG_OBJECT
1612¿PDG_OBJECT¿¿0¿1503.v145-o257¿¿¿¿¿PDG_OBJECT
1613¿PDG_OBJECT¿¿0¿1503.v145.convertChildToArray-o258¿¿¿¿¿PDG_OBJECT
1614¿PDG_OBJECT¿¿0¿1543.this-o259¿¿¿¿¿PDG_OBJECT
1615¿PDG_OBJECT¿¿0¿1543.source-o260¿¿¿¿¿PDG_OBJECT
1616¿PDG_OBJECT¿¿0¿1503.v164-o261¿¿¿¿¿PDG_OBJECT
1617¿PDG_OBJECT¿¿0¿1503.v153-o262¿¿¿¿¿PDG_OBJECT
1618¿PDG_OBJECT¿¿0¿1503.v153.mapKeys-o263¿¿¿¿¿PDG_OBJECT
1619¿PDG_CALL¿¿1505¿1505.CALL->Reference.createFromPath-o264¿¿¿¿¿PDG_CALL
1620¿PDG_OBJECT¿¿0¿1505.reference-o265¿¿¿¿¿PDG_OBJECT
1621¿PDG_CALL¿¿1505¿1505.CALL->reference.set-o266¿¿¿¿¿PDG_CALL
1622¿PDG_OBJECT¿¿0¿1505.v83-o267¿¿¿¿¿PDG_OBJECT
1623¿PDG_CALL¿¿1505¿1505.CALL->reference.resolve-o268¿¿¿¿¿PDG_CALL
1624¿PDG_OBJECT¿¿0¿1505.v84-o269¿¿¿¿¿PDG_OBJECT
1625¿PDG_RETURN¿¿0¿1505.RET_OBJ-o270¿¿¿¿¿PDG_RETURN
1626¿PDG_OBJECT¿¿0¿1507.this-o271¿¿¿¿¿PDG_OBJECT
1627¿PDG_OBJECT¿¿0¿1507.this.pointer-o272¿¿¿¿¿PDG_OBJECT
1628¿PDG_OBJECT¿¿0¿1507.this-o273¿¿¿¿¿PDG_OBJECT
1629¿PDG_OBJECT¿¿0¿1507.this.field-o274¿¿¿¿¿PDG_OBJECT
1630¿PDG_OBJECT¿¿0¿1507.this-o275¿¿¿¿¿PDG_OBJECT
1631¿PDG_OBJECT¿¿0¿1507.this.parent-o276¿¿¿¿¿PDG_OBJECT
1632¿PDG_OBJECT¿¿0¿1509.this.field-o277¿¿¿¿¿PDG_OBJECT
1633¿PDG_OBJECT¿¿0¿1509.v90-o278¿¿¿¿¿PDG_OBJECT
1634¿PDG_CALL¿¿1509¿1509.CALL->Error-o279¿¿¿¿¿PDG_CALL
1635¿PDG_OBJECT¿¿0¿1509.v91-o280¿¿¿¿¿PDG_OBJECT
1636¿PDG_RETURN¿¿0¿1509.RET_OBJ-o281¿¿¿¿¿PDG_RETURN
1637¿PDG_OBJECT¿¿0¿1509.this.pointer-o282¿¿¿¿¿PDG_OBJECT
1638¿PDG_OBJECT¿¿0¿1509.v92-o283¿¿¿¿¿PDG_OBJECT
1639¿PDG_OBJECT¿¿0¿1509.v92.*-o284¿¿¿¿¿PDG_OBJECT
1640¿PDG_RETURN¿¿0¿1509.RET_OBJ-o285¿¿¿¿¿PDG_RETURN
1641¿PDG_OBJECT¿¿0¿1512.reference.parent-o286¿¿¿¿¿PDG_OBJECT
1642¿PDG_CALL¿¿1512¿1512.CALL->reference.getParent-o287¿¿¿¿¿PDG_CALL
1643¿PDG_OBJECT¿¿0¿1512.reference-o288¿¿¿¿¿PDG_OBJECT
1644¿PDG_OBJECT¿¿0¿1512.reference.parent-o289¿¿¿¿¿PDG_OBJECT
1645¿PDG_OBJECT¿¿0¿1512.reference.pointer-o290¿¿¿¿¿PDG_OBJECT
1646¿PDG_RETURN¿¿0¿1512.RET_OBJ-o291¿¿¿¿¿PDG_RETURN
1647¿PDG_CALL¿¿1515¿1515.CALL->Reference-o292¿¿¿¿¿PDG_CALL
1648¿PDG_OBJECT¿¿0¿1515.reference-o293¿¿¿¿¿PDG_OBJECT
1649¿PDG_CALL¿¿1515¿1515.CALL->path.split-o294¿¿¿¿¿PDG_CALL
1650¿PDG_OBJECT¿¿0¿1515.path-o295¿¿¿¿¿PDG_OBJECT
1651¿PDG_OBJECT¿¿0¿1517.this-o296¿¿¿¿¿PDG_OBJECT
1652¿PDG_OBJECT¿¿0¿1517.field-o297¿¿¿¿¿PDG_OBJECT
1653¿PDG_OBJECT¿¿0¿1515.v102-o298¿¿¿¿¿PDG_OBJECT
1654¿PDG_CALL¿¿1515¿1515.CALL->path.forEach-o299¿¿¿¿¿PDG_CALL
1655¿PDG_OBJECT¿¿0¿1515.v103-o300¿¿¿¿¿PDG_OBJECT
1656¿PDG_RETURN¿¿0¿1515.RET_OBJ-o301¿¿¿¿¿PDG_RETURN
1657¿PDG_CALL¿¿1517¿1517.CALL->checkIfStringIsNumber-o302¿¿¿¿¿PDG_CALL
1658¿PDG_OBJECT¿¿0¿1517.isNumber-o303¿¿¿¿¿PDG_OBJECT
1659¿PDG_OBJECT¿¿0¿1517.hasParent-o304¿¿¿¿¿PDG_OBJECT
1660¿PDG_CALL¿¿1517¿1517.CALL->reference.getParent-o305¿¿¿¿¿PDG_CALL
1661¿PDG_OBJECT¿¿0¿1517.v99-o306¿¿¿¿¿PDG_OBJECT
1662¿PDG_CALL¿¿1517¿1517.CALL->parseInt-o307¿¿¿¿¿PDG_CALL
1663¿PDG_OBJECT¿¿0¿1517.field-o308¿¿¿¿¿PDG_OBJECT
1664¿PDG_CALL¿¿1517¿1517.CALL->reference.getChild-o309¿¿¿¿¿PDG_CALL
1665¿PDG_OBJECT¿¿0¿1517.reference-o310¿¿¿¿¿PDG_OBJECT
1666¿PDG_OBJECT¿¿0¿1517.v100-o311¿¿¿¿¿PDG_OBJECT
1667¿PDG_CALL¿¿1517¿1517.CALL->reference.convertToArray-o312¿¿¿¿¿PDG_CALL
1668¿PDG_OBJECT¿¿0¿1517.v101-o313¿¿¿¿¿PDG_OBJECT
1669¿PDG_CALL¿¿1522¿1522.CALL->undefined.test-o314¿¿¿¿¿PDG_CALL
1670¿PDG_OBJECT¿¿0¿1522.v105-o315¿¿¿¿¿PDG_OBJECT
1671¿PDG_RETURN¿¿0¿1522.RET_OBJ-o316¿¿¿¿¿PDG_RETURN
1672¿PDG_OBJECT¿¿0¿1524.this.parent-o317¿¿¿¿¿PDG_OBJECT
1673¿PDG_OBJECT¿¿0¿1524.v108-o318¿¿¿¿¿PDG_OBJECT
1674¿PDG_RETURN¿¿0¿1524.RET_OBJ-o319¿¿¿¿¿PDG_RETURN
1675¿PDG_OBJECT¿¿0¿1526.this.field-o320¿¿¿¿¿PDG_OBJECT
1676¿PDG_OBJECT¿¿0¿1526.this.pointer-o321¿¿¿¿¿PDG_OBJECT
1677¿PDG_CALL¿¿1526¿1526.CALL->Reference-o322¿¿¿¿¿PDG_CALL
