Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
7302¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":781,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Program
7441¿MemberExpression¿computed¿12989¿¿¿¿{"start":{"line":21,"column":24},"end":{"line":21,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿MemberExpression
7442¿Identifier¿¿12989¿config¿¿¿{"start":{"line":21,"column":24},"end":{"line":21,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
7443¿Identifier¿¿12989¿key¿¿¿{"start":{"line":21,"column":31},"end":{"line":21,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
7444¿Identifier¿¿12989¿v728¿¿¿¿¿Identifier
7445¿BlockStatement¿¿12989¿¿¿¿{"start":{"line":20,"column":65},"end":{"line":22,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿BlockStatement
7446¿BlockStatement¿¿12989¿¿¿¿{"start":{"line":19,"column":46},"end":{"line":23,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿BlockStatement
7447¿BlockStatement¿¿12989¿¿¿¿{"start":{"line":18,"column":53},"end":{"line":24,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿BlockStatement
7448¿VariableDeclarator¿¿12989¿v729¿¿¿{"start":{"line":25,"column":12},"end":{"line":25,"column":39},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
7449¿MemberExpression¿¿12989¿¿¿¿{"start":{"line":25,"column":26},"end":{"line":25,"column":39},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿MemberExpression
7450¿Identifier¿¿12989¿config¿¿¿{"start":{"line":25,"column":26},"end":{"line":25,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
7451¿Identifier¿¿12989¿global¿¿¿{"start":{"line":25,"column":33},"end":{"line":25,"column":39},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
7452¿ExpressionStatement¿¿12989¿¿¿¿{"start":{"line":25,"column":12},"end":{"line":25,"column":40},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿ExpressionStatement
7453¿AssignmentExpression¿=¿12989¿¿¿¿{"start":{"line":25,"column":12},"end":{"line":25,"column":39},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿AssignmentExpression
7454¿MemberExpression¿¿12989¿¿¿¿{"start":{"line":25,"column":12},"end":{"line":25,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿MemberExpression
7455¿ThisExpression¿¿12989¿¿¿¿{"start":{"line":25,"column":12},"end":{"line":25,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿ThisExpression
7456¿Identifier¿¿12989¿global¿¿¿{"start":{"line":25,"column":17},"end":{"line":25,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
7457¿Identifier¿¿12989¿v729¿¿¿¿¿Identifier
7458¿VariableDeclarator¿¿12989¿v730¿¿¿{"start":{"line":26,"column":16},"end":{"line":26,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
7459¿MemberExpression¿¿12989¿¿¿¿{"start":{"line":26,"column":16},"end":{"line":26,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿MemberExpression
7460¿Identifier¿¿12989¿config¿¿¿{"start":{"line":26,"column":16},"end":{"line":26,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
7461¿Identifier¿¿12989¿proxyName¿¿¿{"start":{"line":26,"column":23},"end":{"line":26,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
7462¿IfStatement¿¿12989¿¿¿¿{"start":{"line":26,"column":12},"end":{"line":28,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿IfStatement
7463¿Identifier¿¿12989¿v730¿¿¿¿¿Identifier
7464¿VariableDeclarator¿¿12989¿v731¿¿¿{"start":{"line":27,"column":16},"end":{"line":27,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
7465¿MemberExpression¿¿12989¿¿¿¿{"start":{"line":27,"column":16},"end":{"line":27,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿MemberExpression
7466¿Identifier¿¿12989¿Function¿¿¿{"start":{"line":27,"column":16},"end":{"line":27,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
7467¿Identifier¿¿12989¿prototype¿¿¿{"start":{"line":27,"column":25},"end":{"line":27,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
7468¿VariableDeclarator¿¿12989¿v732¿¿¿{"start":{"line":27,"column":35},"end":{"line":27,"column":51},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
7469¿MemberExpression¿¿12989¿¿¿¿{"start":{"line":27,"column":35},"end":{"line":27,"column":51},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿MemberExpression
7470¿Identifier¿¿12989¿config¿¿¿{"start":{"line":27,"column":35},"end":{"line":27,"column":41},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
7471¿Identifier¿¿12989¿proxyName¿¿¿{"start":{"line":27,"column":42},"end":{"line":27,"column":51},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
7472¿VariableDeclarator¿¿12989¿v733¿¿¿{"start":{"line":27,"column":16},"end":{"line":27,"column":65},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
7473¿MemberExpression¿¿12989¿¿¿¿{"start":{"line":27,"column":55},"end":{"line":27,"column":65},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿MemberExpression
7474¿ThisExpression¿¿12989¿¿¿¿{"start":{"line":27,"column":55},"end":{"line":27,"column":59},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿ThisExpression
7475¿Identifier¿¿12989¿proxy¿¿¿{"start":{"line":27,"column":60},"end":{"line":27,"column":65},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
7476¿ExpressionStatement¿¿12989¿¿¿¿{"start":{"line":27,"column":16},"end":{"line":27,"column":66},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿ExpressionStatement
7477¿AssignmentExpression¿=¿12989¿¿¿¿{"start":{"line":27,"column":16},"end":{"line":27,"column":65},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿AssignmentExpression
7478¿MemberExpression¿computed¿12989¿¿¿¿{"start":{"line":27,"column":16},"end":{"line":27,"column":52},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿MemberExpression
7479¿Identifier¿¿12989¿v731¿¿¿¿¿Identifier
7480¿Identifier¿¿12989¿v732¿¿¿¿¿Identifier
7481¿Identifier¿¿12989¿v733¿¿¿¿¿Identifier
7482¿BlockStatement¿¿12989¿¿¿¿{"start":{"line":26,"column":34},"end":{"line":28,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿BlockStatement
7483¿VariableDeclarator¿¿12989¿v734¿¿¿{"start":{"line":29,"column":25},"end":{"line":29,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
7484¿MemberExpression¿¿12989¿¿¿¿{"start":{"line":29,"column":25},"end":{"line":29,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿MemberExpression
7485¿Identifier¿¿12989¿config¿¿¿{"start":{"line":29,"column":25},"end":{"line":29,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
7486¿Identifier¿¿12989¿path¿¿¿{"start":{"line":29,"column":32},"end":{"line":29,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
7487¿VariableDeclarator¿¿12989¿v735¿¿¿{"start":{"line":29,"column":12},"end":{"line":29,"column":37},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
7488¿CallExpression¿¿12989¿¿¿¿{"start":{"line":29,"column":12},"end":{"line":29,"column":37},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿CallExpression
7489¿MemberExpression¿¿12989¿¿¿¿{"start":{"line":29,"column":12},"end":{"line":29,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿MemberExpression
7490¿ThisExpression¿¿12989¿¿¿¿{"start":{"line":29,"column":12},"end":{"line":29,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿ThisExpression
7491¿Identifier¿¿12989¿setPath¿¿¿{"start":{"line":29,"column":17},"end":{"line":29,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
7492¿Identifier¿¿12989¿v734¿¿¿¿¿Identifier
7493¿ExpressionStatement¿¿12989¿¿¿¿{"start":{"line":29,"column":12},"end":{"line":29,"column":38},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿ExpressionStatement
7494¿Identifier¿¿12989¿v735¿¿¿¿¿Identifier
7495¿VariableDeclarator¿¿12989¿v736¿¿¿{"start":{"line":30,"column":12},"end":{"line":30,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
7496¿MemberExpression¿¿12989¿¿¿¿{"start":{"line":30,"column":12},"end":{"line":30,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿MemberExpression
7497¿ThisExpression¿¿12989¿¿¿¿{"start":{"line":30,"column":12},"end":{"line":30,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿ThisExpression
7498¿Identifier¿¿12989¿global¿¿¿{"start":{"line":30,"column":17},"end":{"line":30,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
7499¿VariableDeclarator¿¿12989¿v737¿¿¿{"start":{"line":30,"column":31},"end":{"line":30,"column":42},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
7500¿MemberExpression¿¿12989¿¿¿¿{"start":{"line":30,"column":31},"end":{"line":30,"column":42},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿MemberExpression
7501¿ThisExpression¿¿12989¿¿¿¿{"start":{"line":30,"column":31},"end":{"line":30,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿ThisExpression
7502¿Identifier¿¿12989¿global¿¿¿{"start":{"line":30,"column":36},"end":{"line":30,"column":42},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
7503¿VariableDeclarator¿¿12989¿v738¿¿¿{"start":{"line":30,"column":31},"end":{"line":30,"column":47},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
7504¿MemberExpression¿¿12989¿¿¿¿{"start":{"line":30,"column":31},"end":{"line":30,"column":47},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿MemberExpression
7505¿Identifier¿¿12989¿v737¿¿¿¿¿Identifier
7506¿Identifier¿¿12989¿oojs¿¿¿{"start":{"line":30,"column":43},"end":{"line":30,"column":47},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
7507¿ExpressionStatement¿¿12989¿¿¿¿{"start":{"line":30,"column":12},"end":{"line":30,"column":56},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿ExpressionStatement
7508¿AssignmentExpression¿=¿12989¿¿¿¿{"start":{"line":30,"column":12},"end":{"line":30,"column":55},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿AssignmentExpression
7509¿MemberExpression¿¿12989¿¿¿¿{"start":{"line":30,"column":12},"end":{"line":30,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿MemberExpression
7510¿Identifier¿¿12989¿v736¿¿¿¿¿Identifier
7511¿Identifier¿¿12989¿oojs¿¿¿{"start":{"line":30,"column":24},"end":{"line":30,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
7512¿LogicalExpression¿||¿12989¿¿¿¿{"start":{"line":30,"column":31},"end":{"line":30,"column":55},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿LogicalExpression
7513¿Identifier¿¿12989¿v738¿¿¿¿¿Identifier
7514¿ThisExpression¿¿12989¿¿¿¿{"start":{"line":30,"column":51},"end":{"line":30,"column":55},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿ThisExpression
7515¿BlockStatement¿¿12989¿¿¿¿{"start":{"line":7,"column":26},"end":{"line":31,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿BlockStatement
7516¿VariableDeclarator¿¿12985¿v740¿¿¿{"start":{"line":32,"column":14},"end":{"line":32,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
7517¿ObjectExpression¿¿12985¿¿¿¿¿¿ObjectExpression
7518¿VariableDeclarator¿¿12985¿v741¿¿¿{"start":{"line":33,"column":19},"end":{"line":33,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
7519¿ObjectExpression¿¿12985¿¿¿¿¿¿ObjectExpression
7520¿VariableDeclarator¿¿12985¿v748¿¿¿{"start":{"line":34,"column":17},"end":{"line":48,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
7521¿FunctionExpression¿¿12985¿anon¿¿¿{"start":{"line":34,"column":17},"end":{"line":48,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿FunctionExpression
7522¿Identifier¿¿0¿namespace¿¿¿{"start":{"line":34,"column":26},"end":{"line":34,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
7523¿VariableDeclarator¿¿12997¿namespaceArray¿¿¿{"start":{"line":35,"column":16},"end":{"line":35,"column":73},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
7524¿VariableDeclarator¿¿12997¿v742¿¿¿{"start":{"line":35,"column":45},"end":{"line":35,"column":65},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
7525¿CallExpression¿¿12997¿¿¿¿{"start":{"line":35,"column":45},"end":{"line":35,"column":65},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿CallExpression
7526¿MemberExpression¿¿12997¿¿¿¿{"start":{"line":35,"column":45},"end":{"line":35,"column":60},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿MemberExpression
7527¿Identifier¿¿12997¿namespace¿¿¿{"start":{"line":35,"column":45},"end":{"line":35,"column":54},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
7528¿Identifier¿¿12997¿split¿¿¿{"start":{"line":35,"column":55},"end":{"line":35,"column":60},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
7529¿Literal¿string¿12997¿¿'.'¿¿{"start":{"line":35,"column":61},"end":{"line":35,"column":64},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Literal
7530¿IfStatement¿¿12997¿¿¿¿{"start":{"line":35,"column":33},"end":{"line":35,"column":73},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿IfStatement
7531¿Identifier¿¿12997¿namespace¿¿¿{"start":{"line":35,"column":33},"end":{"line":35,"column":42},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
7532¿ExpressionStatement¿¿12997¿¿¿¿{"start":{"line":35,"column":33},"end":{"line":35,"column":73},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿ExpressionStatement
7533¿AssignmentExpression¿=¿12997¿¿¿¿{"start":{"line":35,"column":33},"end":{"line":35,"column":73},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿AssignmentExpression
7534¿Identifier¿¿12997¿namespaceArray¿¿¿{"start":{"line":35,"column":33},"end":{"line":35,"column":73},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
7535¿Identifier¿¿12997¿v742¿¿¿¿¿Identifier
7536¿BlockStatement¿¿12997¿¿¿¿¿¿BlockStatement
7537¿ExpressionStatement¿¿12997¿¿¿¿{"start":{"line":35,"column":33},"end":{"line":35,"column":73},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿ExpressionStatement
7538¿AssignmentExpression¿=¿12997¿¿¿¿{"start":{"line":35,"column":33},"end":{"line":35,"column":73},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿AssignmentExpression
7539¿Identifier¿¿12997¿namespaceArray¿¿¿{"start":{"line":35,"column":33},"end":{"line":35,"column":73},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
7540¿Literal¿boolean¿12997¿¿false¿¿{"start":{"line":35,"column":68},"end":{"line":35,"column":73},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Literal
7541¿BlockStatement¿¿12997¿¿¿¿¿¿BlockStatement
7542¿VariableDeclarator¿¿12997¿node¿¿¿{"start":{"line":36,"column":16},"end":{"line":36,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
7543¿MemberExpression¿¿12997¿¿¿¿{"start":{"line":36,"column":23},"end":{"line":36,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿MemberExpression
7544¿ThisExpression¿¿12997¿¿¿¿{"start":{"line":36,"column":23},"end":{"line":36,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿ThisExpression
7545¿Identifier¿¿12997¿path¿¿¿{"start":{"line":36,"column":28},"end":{"line":36,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
7546¿IfStatement¿¿12997¿¿¿¿{"start":{"line":37,"column":12},"end":{"line":46,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿IfStatement
7547¿Identifier¿¿12997¿namespaceArray¿¿¿{"start":{"line":37,"column":16},"end":{"line":37,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
7548¿VariableDeclarator¿¿12997¿i¿¿¿{"start":{"line":38,"column":25},"end":{"line":38,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
7549¿Literal¿number¿12997¿¿0¿¿{"start":{"line":38,"column":29},"end":{"line":38,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Literal
7550¿VariableDeclarator¿¿12997¿count¿¿¿{"start":{"line":38,"column":32},"end":{"line":38,"column":61},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
7551¿MemberExpression¿¿12997¿¿¿¿{"start":{"line":38,"column":40},"end":{"line":38,"column":61},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿MemberExpression
7552¿Identifier¿¿12997¿namespaceArray¿¿¿{"start":{"line":38,"column":40},"end":{"line":38,"column":54},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
7553¿Identifier¿¿12997¿length¿¿¿{"start":{"line":38,"column":55},"end":{"line":38,"column":61},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
7554¿VariableDeclarator¿¿12997¿v743¿¿¿{"start":{"line":38,"column":63},"end":{"line":38,"column":72},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
7555¿BinaryExpression¿<¿12997¿¿¿¿{"start":{"line":38,"column":63},"end":{"line":38,"column":72},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿BinaryExpression
7556¿Identifier¿¿12997¿i¿¿¿{"start":{"line":38,"column":63},"end":{"line":38,"column":64},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
7557¿Identifier¿¿12997¿count¿¿¿{"start":{"line":38,"column":67},"end":{"line":38,"column":72},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
7558¿WhileStatement¿¿12997¿¿¿¿{"start":{"line":38,"column":16},"end":{"line":45,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿WhileStatement
