Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1033¿Program¿¿-1¿¿¿¿{"start":{"line":5,"column":0},"end":{"line":111,"column":28},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Program
1565¿CallExpression¿¿1821¿¿¿¿{"start":{"line":84,"column":21},"end":{"line":84,"column":68},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿CallExpression
1566¿MemberExpression¿¿1821¿¿¿¿{"start":{"line":84,"column":21},"end":{"line":84,"column":37},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿MemberExpression
1567¿Identifier¿¿1821¿toInstall¿¿¿{"start":{"line":84,"column":21},"end":{"line":84,"column":30},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Identifier
1568¿Identifier¿¿1821¿filter¿¿¿{"start":{"line":84,"column":31},"end":{"line":84,"column":37},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Identifier
1569¿Identifier¿¿1821¿v146¿¿¿¿¿Identifier
1570¿VariableDeclarator¿¿1821¿upgradePackages¿¿¿{"start":{"line":85,"column":8},"end":{"line":85,"column":28},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿VariableDeclarator
1571¿Literal¿string¿1821¿¿''¿¿{"start":{"line":85,"column":26},"end":{"line":85,"column":28},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Literal
1572¿VariableDeclarator¿¿1821¿v147¿¿¿{"start":{"line":86,"column":8},"end":{"line":86,"column":23},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿VariableDeclarator
1573¿MemberExpression¿¿1821¿¿¿¿{"start":{"line":86,"column":8},"end":{"line":86,"column":23},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿MemberExpression
1574¿Identifier¿¿1821¿prodPkgs¿¿¿{"start":{"line":86,"column":8},"end":{"line":86,"column":16},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Identifier
1575¿Identifier¿¿1821¿length¿¿¿{"start":{"line":86,"column":17},"end":{"line":86,"column":23},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Identifier
1576¿VariableDeclarator¿¿1821¿v148¿¿¿{"start":{"line":86,"column":8},"end":{"line":86,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿VariableDeclarator
1577¿BinaryExpression¿>¿1821¿¿¿¿{"start":{"line":86,"column":8},"end":{"line":86,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿BinaryExpression
1578¿Identifier¿¿1821¿v147¿¿¿¿¿Identifier
1579¿Literal¿number¿1821¿¿0¿¿{"start":{"line":86,"column":26},"end":{"line":86,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Literal
1580¿IfStatement¿¿1821¿¿¿¿{"start":{"line":86,"column":4},"end":{"line":88,"column":5},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿IfStatement
1581¿Identifier¿¿1821¿v148¿¿¿¿¿Identifier
1582¿VariableDeclarator¿¿1821¿v149¿¿¿{"start":{"line":87,"column":56},"end":{"line":87,"column":75},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿VariableDeclarator
1583¿CallExpression¿¿1821¿¿¿¿{"start":{"line":87,"column":56},"end":{"line":87,"column":75},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿CallExpression
1584¿Identifier¿¿1821¿getPkgIds¿¿¿{"start":{"line":87,"column":56},"end":{"line":87,"column":65},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Identifier
1585¿Identifier¿¿1821¿prodPkgs¿¿¿{"start":{"line":87,"column":66},"end":{"line":87,"column":74},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Identifier
1586¿VariableDeclarator¿¿1821¿v150¿¿¿{"start":{"line":87,"column":47},"end":{"line":87,"column":78},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿VariableDeclarator
1587¿TemplateLiteral¿¿1821¿¿¿¿{"start":{"line":87,"column":47},"end":{"line":87,"column":78},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿TemplateLiteral
1588¿Identifier¿¿1821¿v149¿¿¿¿¿Identifier
1589¿ExpressionStatement¿¿1821¿¿¿¿{"start":{"line":87,"column":6},"end":{"line":87,"column":80},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿ExpressionStatement
1590¿AssignmentExpression¿=¿1821¿¿¿¿{"start":{"line":87,"column":6},"end":{"line":87,"column":79},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿AssignmentExpression
1591¿Identifier¿¿1821¿upgradePackages¿¿¿{"start":{"line":87,"column":6},"end":{"line":87,"column":21},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Identifier
1592¿CallExpression¿¿1821¿¿¿¿{"start":{"line":87,"column":24},"end":{"line":87,"column":79},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿CallExpression
1593¿MemberExpression¿¿1821¿¿¿¿{"start":{"line":87,"column":24},"end":{"line":87,"column":46},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿MemberExpression
1594¿Identifier¿¿1821¿upgradePackages¿¿¿{"start":{"line":87,"column":24},"end":{"line":87,"column":39},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Identifier
1595¿Identifier¿¿1821¿concat¿¿¿{"start":{"line":87,"column":40},"end":{"line":87,"column":46},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Identifier
1596¿Identifier¿¿1821¿v150¿¿¿¿¿Identifier
1597¿BlockStatement¿¿1821¿¿¿¿{"start":{"line":86,"column":29},"end":{"line":88,"column":5},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿BlockStatement
1598¿VariableDeclarator¿¿1821¿v152¿¿¿{"start":{"line":89,"column":37},"end":{"line":89,"column":65},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿VariableDeclarator
1599¿ArrowFunctionExpression¿¿1821¿¿¿¿{"start":{"line":89,"column":37},"end":{"line":89,"column":65},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿ArrowFunctionExpression
1600¿ObjectPattern¿¿0¿¿¿¿{"start":{"line":89,"column":38},"end":{"line":89,"column":46},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿ObjectPattern
1601¿Property¿¿0¿¿¿¿{"start":{"line":89,"column":40},"end":{"line":89,"column":44},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Property
1602¿Identifier¿¿0¿type¿¿¿{"start":{"line":89,"column":40},"end":{"line":89,"column":44},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Identifier
1603¿Identifier¿¿0¿type¿¿¿{"start":{"line":89,"column":40},"end":{"line":89,"column":44},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Identifier
1604¿VariableDeclarator¿¿1828¿v151¿¿¿{"start":{"line":89,"column":51},"end":{"line":89,"column":65},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿VariableDeclarator
1605¿BinaryExpression¿===¿1828¿¿¿¿{"start":{"line":89,"column":51},"end":{"line":89,"column":65},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿BinaryExpression
1606¿Identifier¿¿1828¿type¿¿¿{"start":{"line":89,"column":51},"end":{"line":89,"column":55},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Identifier
1607¿Literal¿string¿1828¿¿'dev'¿¿{"start":{"line":89,"column":60},"end":{"line":89,"column":65},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Literal
1608¿ReturnStatement¿¿1828¿¿¿¿¿¿ReturnStatement
1609¿Identifier¿¿1828¿v151¿¿¿¿¿Identifier
1610¿BlockStatement¿¿1828¿¿¿¿¿¿BlockStatement
1611¿VariableDeclarator¿¿1821¿devPkgs¿¿¿{"start":{"line":89,"column":10},"end":{"line":89,"column":66},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿VariableDeclarator
1612¿CallExpression¿¿1821¿¿¿¿{"start":{"line":89,"column":20},"end":{"line":89,"column":66},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿CallExpression
1613¿MemberExpression¿¿1821¿¿¿¿{"start":{"line":89,"column":20},"end":{"line":89,"column":36},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿MemberExpression
1614¿Identifier¿¿1821¿toInstall¿¿¿{"start":{"line":89,"column":20},"end":{"line":89,"column":29},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Identifier
1615¿Identifier¿¿1821¿filter¿¿¿{"start":{"line":89,"column":30},"end":{"line":89,"column":36},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Identifier
1616¿Identifier¿¿1821¿v152¿¿¿¿¿Identifier
1617¿VariableDeclarator¿¿1821¿v153¿¿¿{"start":{"line":90,"column":8},"end":{"line":90,"column":22},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿VariableDeclarator
1618¿MemberExpression¿¿1821¿¿¿¿{"start":{"line":90,"column":8},"end":{"line":90,"column":22},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿MemberExpression
1619¿Identifier¿¿1821¿devPkgs¿¿¿{"start":{"line":90,"column":8},"end":{"line":90,"column":15},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Identifier
1620¿Identifier¿¿1821¿length¿¿¿{"start":{"line":90,"column":16},"end":{"line":90,"column":22},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Identifier
1621¿VariableDeclarator¿¿1821¿v154¿¿¿{"start":{"line":90,"column":8},"end":{"line":90,"column":26},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿VariableDeclarator
1622¿BinaryExpression¿>¿1821¿¿¿¿{"start":{"line":90,"column":8},"end":{"line":90,"column":26},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿BinaryExpression
1623¿Identifier¿¿1821¿v153¿¿¿¿¿Identifier
1624¿Literal¿number¿1821¿¿0¿¿{"start":{"line":90,"column":25},"end":{"line":90,"column":26},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Literal
1625¿IfStatement¿¿1821¿¿¿¿{"start":{"line":90,"column":4},"end":{"line":92,"column":5},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿IfStatement
1626¿Identifier¿¿1821¿v154¿¿¿¿¿Identifier
1627¿VariableDeclarator¿¿1821¿v155¿¿¿{"start":{"line":91,"column":61},"end":{"line":91,"column":79},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿VariableDeclarator
1628¿CallExpression¿¿1821¿¿¿¿{"start":{"line":91,"column":61},"end":{"line":91,"column":79},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿CallExpression
1629¿Identifier¿¿1821¿getPkgIds¿¿¿{"start":{"line":91,"column":61},"end":{"line":91,"column":70},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Identifier
1630¿Identifier¿¿1821¿devPkgs¿¿¿{"start":{"line":91,"column":71},"end":{"line":91,"column":78},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Identifier
1631¿VariableDeclarator¿¿1821¿v156¿¿¿{"start":{"line":91,"column":47},"end":{"line":91,"column":82},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿VariableDeclarator
1632¿TemplateLiteral¿¿1821¿¿¿¿{"start":{"line":91,"column":47},"end":{"line":91,"column":82},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿TemplateLiteral
1633¿Identifier¿¿1821¿v155¿¿¿¿¿Identifier
1634¿ExpressionStatement¿¿1821¿¿¿¿{"start":{"line":91,"column":6},"end":{"line":91,"column":84},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿ExpressionStatement
1635¿AssignmentExpression¿=¿1821¿¿¿¿{"start":{"line":91,"column":6},"end":{"line":91,"column":83},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿AssignmentExpression
1636¿Identifier¿¿1821¿upgradePackages¿¿¿{"start":{"line":91,"column":6},"end":{"line":91,"column":21},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Identifier
1637¿CallExpression¿¿1821¿¿¿¿{"start":{"line":91,"column":24},"end":{"line":91,"column":83},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿CallExpression
1638¿MemberExpression¿¿1821¿¿¿¿{"start":{"line":91,"column":24},"end":{"line":91,"column":46},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿MemberExpression
1639¿Identifier¿¿1821¿upgradePackages¿¿¿{"start":{"line":91,"column":24},"end":{"line":91,"column":39},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Identifier
1640¿Identifier¿¿1821¿concat¿¿¿{"start":{"line":91,"column":40},"end":{"line":91,"column":46},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Identifier
1641¿Identifier¿¿1821¿v156¿¿¿¿¿Identifier
1642¿BlockStatement¿¿1821¿¿¿¿{"start":{"line":90,"column":28},"end":{"line":92,"column":5},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿BlockStatement
1643¿IfStatement¿¿1821¿¿¿¿{"start":{"line":94,"column":4},"end":{"line":105,"column":5},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿IfStatement
1644¿Identifier¿¿1821¿autoUpgrade¿¿¿{"start":{"line":94,"column":8},"end":{"line":94,"column":19},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Identifier
1645¿VariableDeclarator¿¿1821¿v157¿¿¿{"start":{"line":95,"column":6},"end":{"line":95,"column":31},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿VariableDeclarator
1646¿CallExpression¿¿1821¿¿¿¿{"start":{"line":95,"column":6},"end":{"line":95,"column":31},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿CallExpression
1647¿MemberExpression¿¿1821¿¿¿¿{"start":{"line":95,"column":6},"end":{"line":95,"column":17},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿MemberExpression
1648¿Identifier¿¿1821¿logger¿¿¿{"start":{"line":95,"column":6},"end":{"line":95,"column":12},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Identifier
1649¿Identifier¿¿1821¿info¿¿¿{"start":{"line":95,"column":13},"end":{"line":95,"column":17},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Identifier
1650¿Literal¿string¿1821¿¿'UPGRADING…'¿¿{"start":{"line":95,"column":18},"end":{"line":95,"column":30},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Literal
1651¿ExpressionStatement¿¿1821¿¿¿¿{"start":{"line":95,"column":6},"end":{"line":95,"column":32},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿ExpressionStatement
1652¿Identifier¿¿1821¿v157¿¿¿¿¿Identifier
1653¿VariableDeclarator¿¿1821¿v158¿¿¿{"start":{"line":96,"column":6},"end":{"line":96,"column":34},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿VariableDeclarator
1654¿CallExpression¿¿1821¿¿¿¿{"start":{"line":96,"column":6},"end":{"line":96,"column":34},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿CallExpression
1655¿MemberExpression¿¿1821¿¿¿¿{"start":{"line":96,"column":6},"end":{"line":96,"column":17},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿MemberExpression
1656¿Identifier¿¿1821¿logger¿¿¿{"start":{"line":96,"column":6},"end":{"line":96,"column":12},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Identifier
1657¿Identifier¿¿1821¿info¿¿¿{"start":{"line":96,"column":13},"end":{"line":96,"column":17},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Identifier
1658¿Identifier¿¿1821¿upgradePackages¿¿¿{"start":{"line":96,"column":18},"end":{"line":96,"column":33},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Identifier
1659¿ExpressionStatement¿¿1821¿¿¿¿{"start":{"line":96,"column":6},"end":{"line":96,"column":35},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿ExpressionStatement
1660¿Identifier¿¿1821¿v158¿¿¿¿¿Identifier
1661¿VariableDeclarator¿¿1821¿v159¿¿¿{"start":{"line":97,"column":50},"end":{"line":97,"column":69},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿VariableDeclarator
1662¿CallExpression¿¿1821¿¿¿¿{"start":{"line":97,"column":50},"end":{"line":97,"column":69},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿CallExpression
1663¿Identifier¿¿1821¿getPkgIds¿¿¿{"start":{"line":97,"column":50},"end":{"line":97,"column":59},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Identifier
1664¿Identifier¿¿1821¿prodPkgs¿¿¿{"start":{"line":97,"column":60},"end":{"line":97,"column":68},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Identifier
1665¿VariableDeclarator¿¿1821¿v160¿¿¿{"start":{"line":97,"column":41},"end":{"line":97,"column":71},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿VariableDeclarator
1666¿TemplateLiteral¿¿1821¿¿¿¿{"start":{"line":97,"column":41},"end":{"line":97,"column":71},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿TemplateLiteral
1667¿Identifier¿¿1821¿v159¿¿¿¿¿Identifier
1668¿VariableDeclarator¿¿1821¿prodResult¿¿¿{"start":{"line":97,"column":12},"end":{"line":97,"column":72},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿VariableDeclarator
1669¿AwaitExpression¿¿1821¿¿¿¿{"start":{"line":97,"column":25},"end":{"line":97,"column":72},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿AwaitExpression
1670¿CallExpression¿¿1821¿¿¿¿{"start":{"line":97,"column":31},"end":{"line":97,"column":72},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿CallExpression
1671¿Identifier¿¿1821¿execAsync¿¿¿{"start":{"line":97,"column":31},"end":{"line":97,"column":40},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Identifier
1672¿Identifier¿¿1821¿v160¿¿¿¿¿Identifier
1673¿VariableDeclarator¿¿1821¿v161¿¿¿{"start":{"line":98,"column":52},"end":{"line":98,"column":70},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿VariableDeclarator
1674¿CallExpression¿¿1821¿¿¿¿{"start":{"line":98,"column":52},"end":{"line":98,"column":70},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿CallExpression
1675¿Identifier¿¿1821¿getPkgIds¿¿¿{"start":{"line":98,"column":52},"end":{"line":98,"column":61},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Identifier
1676¿Identifier¿¿1821¿devPkgs¿¿¿{"start":{"line":98,"column":62},"end":{"line":98,"column":69},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Identifier
1677¿VariableDeclarator¿¿1821¿v162¿¿¿{"start":{"line":98,"column":40},"end":{"line":98,"column":72},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿VariableDeclarator
1678¿TemplateLiteral¿¿1821¿¿¿¿{"start":{"line":98,"column":40},"end":{"line":98,"column":72},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿TemplateLiteral
1679¿Identifier¿¿1821¿v161¿¿¿¿¿Identifier
1680¿VariableDeclarator¿¿1821¿devResult¿¿¿{"start":{"line":98,"column":12},"end":{"line":98,"column":73},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿VariableDeclarator
1681¿AwaitExpression¿¿1821¿¿¿¿{"start":{"line":98,"column":24},"end":{"line":98,"column":73},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿AwaitExpression
1682¿CallExpression¿¿1821¿¿¿¿{"start":{"line":98,"column":30},"end":{"line":98,"column":73},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿CallExpression
1683¿Identifier¿¿1821¿execAsync¿¿¿{"start":{"line":98,"column":30},"end":{"line":98,"column":39},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Identifier
1684¿Identifier¿¿1821¿v162¿¿¿¿¿Identifier
1685¿VariableDeclarator¿¿1821¿v163¿¿¿{"start":{"line":99,"column":30},"end":{"line":99,"column":62},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿VariableDeclarator
1686¿CallExpression¿¿1821¿¿¿¿{"start":{"line":99,"column":30},"end":{"line":99,"column":62},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿CallExpression
1687¿Identifier¿¿1821¿bold¿¿¿{"start":{"line":99,"column":30},"end":{"line":99,"column":34},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Identifier
1688¿Literal¿string¿1821¿¿'Upgraded dependencies:\n'¿¿{"start":{"line":99,"column":35},"end":{"line":99,"column":61},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Literal
1689¿VariableDeclarator¿¿1821¿v164¿¿¿{"start":{"line":99,"column":65},"end":{"line":99,"column":82},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿VariableDeclarator
1690¿MemberExpression¿¿1821¿¿¿¿{"start":{"line":99,"column":65},"end":{"line":99,"column":82},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿MemberExpression
1691¿Identifier¿¿1821¿prodResult¿¿¿{"start":{"line":99,"column":65},"end":{"line":99,"column":75},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Identifier
1692¿Identifier¿¿1821¿stdout¿¿¿{"start":{"line":99,"column":76},"end":{"line":99,"column":82},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Identifier
1693¿VariableDeclarator¿¿1821¿v165¿¿¿{"start":{"line":99,"column":27},"end":{"line":99,"column":84},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿VariableDeclarator
1694¿TemplateLiteral¿¿1821¿¿¿¿{"start":{"line":99,"column":27},"end":{"line":99,"column":84},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿TemplateLiteral
1695¿Identifier¿¿1821¿v163¿¿¿¿¿Identifier
1696¿Identifier¿¿1821¿v164¿¿¿¿¿Identifier
1697¿VariableDeclarator¿¿1821¿v166¿¿¿{"start":{"line":99,"column":21},"end":{"line":99,"column":85},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿VariableDeclarator
1698¿CallExpression¿¿1821¿¿¿¿{"start":{"line":99,"column":21},"end":{"line":99,"column":85},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿CallExpression
