Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1207¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":222,"column":2},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Program
1771¿AssignmentExpression¿=¿2095¿¿¿¿{"start":{"line":128,"column":0},"end":{"line":134,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿AssignmentExpression
1772¿MemberExpression¿¿2095¿¿¿¿{"start":{"line":128,"column":0},"end":{"line":128,"column":8},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿MemberExpression
1773¿Identifier¿¿2095¿api¿¿¿{"start":{"line":128,"column":0},"end":{"line":128,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
1774¿Identifier¿¿2095¿dict¿¿¿{"start":{"line":128,"column":4},"end":{"line":128,"column":8},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
1775¿Identifier¿¿2095¿dict¿¿¿¿¿Identifier
1776¿VariableDeclarator¿¿2095¿walk¿¿¿{"start":{"line":144,"column":0},"end":{"line":163,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿VariableDeclarator
1777¿FunctionExpression¿¿2095¿anon¿¿¿{"start":{"line":144,"column":11},"end":{"line":163,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿FunctionExpression
1778¿Identifier¿¿0¿obj¿¿¿{"start":{"line":144,"column":26},"end":{"line":144,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
1779¿Identifier¿¿0¿iterator¿¿¿{"start":{"line":144,"column":31},"end":{"line":144,"column":39},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
1780¿Identifier¿¿0¿descend¿¿¿{"start":{"line":144,"column":41},"end":{"line":144,"column":48},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
1781¿VariableDeclarator¿¿2126¿refTokens¿¿¿{"start":{"line":145,"column":8},"end":{"line":145,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿VariableDeclarator
1782¿ArrayExpression¿¿2126¿¿¿¿{"start":{"line":145,"column":20},"end":{"line":145,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿ArrayExpression
1783¿VariableDeclarator¿¿2126¿v173¿¿¿{"start":{"line":147,"column":25},"end":{"line":150,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿VariableDeclarator
1784¿FunctionExpression¿¿2126¿anon¿¿¿{"start":{"line":147,"column":25},"end":{"line":150,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿FunctionExpression
1785¿Identifier¿¿0¿value¿¿¿{"start":{"line":147,"column":35},"end":{"line":147,"column":40},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
1786¿VariableDeclarator¿¿2128¿v168¿¿¿{"start":{"line":148,"column":19},"end":{"line":148,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿VariableDeclarator
1787¿MemberExpression¿¿2128¿¿¿¿{"start":{"line":148,"column":19},"end":{"line":148,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿MemberExpression
1788¿Identifier¿¿2128¿Object¿¿¿{"start":{"line":148,"column":19},"end":{"line":148,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
1789¿Identifier¿¿2128¿prototype¿¿¿{"start":{"line":148,"column":26},"end":{"line":148,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
1790¿VariableDeclarator¿¿2128¿v169¿¿¿{"start":{"line":148,"column":19},"end":{"line":148,"column":44},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿VariableDeclarator
1791¿MemberExpression¿¿2128¿¿¿¿{"start":{"line":148,"column":19},"end":{"line":148,"column":44},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿MemberExpression
1792¿Identifier¿¿2128¿v168¿¿¿¿¿Identifier
1793¿Identifier¿¿2128¿toString¿¿¿{"start":{"line":148,"column":36},"end":{"line":148,"column":44},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
1794¿VariableDeclarator¿¿2128¿type¿¿¿{"start":{"line":148,"column":12},"end":{"line":148,"column":56},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿VariableDeclarator
1795¿CallExpression¿¿2128¿¿¿¿{"start":{"line":148,"column":19},"end":{"line":148,"column":56},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿CallExpression
1796¿MemberExpression¿¿2128¿¿¿¿{"start":{"line":148,"column":19},"end":{"line":148,"column":49},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿MemberExpression
1797¿Identifier¿¿2128¿v169¿¿¿¿¿Identifier
1798¿Identifier¿¿2128¿call¿¿¿{"start":{"line":148,"column":45},"end":{"line":148,"column":49},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
1799¿Identifier¿¿2128¿value¿¿¿{"start":{"line":148,"column":50},"end":{"line":148,"column":55},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
1800¿VariableDeclarator¿¿2128¿v170¿¿¿{"start":{"line":149,"column":15},"end":{"line":149,"column":41},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿VariableDeclarator
1801¿BinaryExpression¿===¿2128¿¿¿¿{"start":{"line":149,"column":15},"end":{"line":149,"column":41},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿BinaryExpression
1802¿Identifier¿¿2128¿type¿¿¿{"start":{"line":149,"column":15},"end":{"line":149,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
1803¿Literal¿string¿2128¿¿'[object Object]'¿¿{"start":{"line":149,"column":24},"end":{"line":149,"column":41},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Literal
1804¿VariableDeclarator¿¿2128¿v171¿¿¿{"start":{"line":149,"column":45},"end":{"line":149,"column":70},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿VariableDeclarator
1805¿BinaryExpression¿===¿2128¿¿¿¿{"start":{"line":149,"column":45},"end":{"line":149,"column":70},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿BinaryExpression
1806¿Identifier¿¿2128¿type¿¿¿{"start":{"line":149,"column":45},"end":{"line":149,"column":49},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
1807¿Literal¿string¿2128¿¿'[object Array]'¿¿{"start":{"line":149,"column":54},"end":{"line":149,"column":70},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Literal
1808¿VariableDeclarator¿¿2128¿v172¿¿¿{"start":{"line":149,"column":15},"end":{"line":149,"column":70},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿VariableDeclarator
1809¿LogicalExpression¿||¿2128¿¿¿¿{"start":{"line":149,"column":15},"end":{"line":149,"column":70},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿LogicalExpression
1810¿Identifier¿¿2128¿v170¿¿¿¿¿Identifier
1811¿Identifier¿¿2128¿v171¿¿¿¿¿Identifier
1812¿ReturnStatement¿¿2128¿¿¿¿{"start":{"line":149,"column":8},"end":{"line":149,"column":71},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿ReturnStatement
1813¿Identifier¿¿2128¿v172¿¿¿¿¿Identifier
1814¿BlockStatement¿¿2128¿¿¿¿{"start":{"line":147,"column":42},"end":{"line":150,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿BlockStatement
1815¿ExpressionStatement¿¿2126¿¿¿¿{"start":{"line":147,"column":4},"end":{"line":150,"column":6},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿ExpressionStatement
1816¿AssignmentExpression¿=¿2126¿¿¿¿{"start":{"line":147,"column":4},"end":{"line":150,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿AssignmentExpression
1817¿Identifier¿¿2126¿descend¿¿¿{"start":{"line":147,"column":4},"end":{"line":147,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
1818¿LogicalExpression¿||¿2126¿¿¿¿{"start":{"line":147,"column":14},"end":{"line":150,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿LogicalExpression
1819¿Identifier¿¿2126¿descend¿¿¿{"start":{"line":147,"column":14},"end":{"line":147,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
1820¿Identifier¿¿2126¿v173¿¿¿¿¿Identifier
1821¿VariableDeclarator¿¿2126¿v183¿¿¿{"start":{"line":152,"column":5},"end":{"line":162,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿VariableDeclarator
1822¿FunctionExpression¿¿2126¿next¿¿¿{"start":{"line":152,"column":5},"end":{"line":162,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿FunctionExpression
1823¿Identifier¿¿0¿cur¿¿¿{"start":{"line":152,"column":20},"end":{"line":152,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
1824¿VariableDeclarator¿¿2130¿v181¿¿¿{"start":{"line":153,"column":18},"end":{"line":161,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿VariableDeclarator
1825¿FunctionExpression¿¿2130¿anon¿¿¿{"start":{"line":153,"column":18},"end":{"line":161,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿FunctionExpression
1826¿Identifier¿¿0¿value¿¿¿{"start":{"line":153,"column":28},"end":{"line":153,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
1827¿Identifier¿¿0¿key¿¿¿{"start":{"line":153,"column":35},"end":{"line":153,"column":38},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
1828¿VariableDeclarator¿¿2132¿v174¿¿¿{"start":{"line":154,"column":27},"end":{"line":154,"column":38},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿VariableDeclarator
1829¿CallExpression¿¿2132¿¿¿¿{"start":{"line":154,"column":27},"end":{"line":154,"column":38},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿CallExpression
1830¿Identifier¿¿2132¿String¿¿¿{"start":{"line":154,"column":27},"end":{"line":154,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
1831¿Identifier¿¿2132¿key¿¿¿{"start":{"line":154,"column":34},"end":{"line":154,"column":37},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
1832¿VariableDeclarator¿¿2132¿v175¿¿¿{"start":{"line":154,"column":12},"end":{"line":154,"column":39},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿VariableDeclarator
1833¿CallExpression¿¿2132¿¿¿¿{"start":{"line":154,"column":12},"end":{"line":154,"column":39},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿CallExpression
1834¿MemberExpression¿¿2132¿¿¿¿{"start":{"line":154,"column":12},"end":{"line":154,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿MemberExpression
1835¿Identifier¿¿2132¿refTokens¿¿¿{"start":{"line":154,"column":12},"end":{"line":154,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
1836¿Identifier¿¿2132¿push¿¿¿{"start":{"line":154,"column":22},"end":{"line":154,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
1837¿Identifier¿¿2132¿v174¿¿¿¿¿Identifier
1838¿ExpressionStatement¿¿2132¿¿¿¿{"start":{"line":154,"column":12},"end":{"line":154,"column":40},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿ExpressionStatement
1839¿Identifier¿¿2132¿v175¿¿¿¿¿Identifier
1840¿VariableDeclarator¿¿2132¿v176¿¿¿{"start":{"line":155,"column":16},"end":{"line":155,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿VariableDeclarator
1841¿CallExpression¿¿2132¿¿¿¿{"start":{"line":155,"column":16},"end":{"line":155,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿CallExpression
1842¿Identifier¿¿2132¿descend¿¿¿{"start":{"line":155,"column":16},"end":{"line":155,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
1843¿Identifier¿¿2132¿value¿¿¿{"start":{"line":155,"column":24},"end":{"line":155,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
1844¿IfStatement¿¿2132¿¿¿¿{"start":{"line":155,"column":12},"end":{"line":159,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿IfStatement
1845¿Identifier¿¿2132¿v176¿¿¿¿¿Identifier
1846¿VariableDeclarator¿¿2132¿v177¿¿¿{"start":{"line":156,"column":16},"end":{"line":156,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿VariableDeclarator
1847¿CallExpression¿¿2132¿¿¿¿{"start":{"line":156,"column":16},"end":{"line":156,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿CallExpression
1848¿Identifier¿¿2132¿next¿¿¿{"start":{"line":156,"column":16},"end":{"line":156,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
1849¿Identifier¿¿2132¿value¿¿¿{"start":{"line":156,"column":21},"end":{"line":156,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
1850¿ExpressionStatement¿¿2132¿¿¿¿{"start":{"line":156,"column":16},"end":{"line":156,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿ExpressionStatement
1851¿Identifier¿¿2132¿v177¿¿¿¿¿Identifier
1852¿BlockStatement¿¿2132¿¿¿¿{"start":{"line":155,"column":32},"end":{"line":157,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿BlockStatement
1853¿VariableDeclarator¿¿2132¿v178¿¿¿{"start":{"line":158,"column":32},"end":{"line":158,"column":54},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿VariableDeclarator
1854¿CallExpression¿¿2132¿¿¿¿{"start":{"line":158,"column":32},"end":{"line":158,"column":54},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿CallExpression
1855¿MemberExpression¿¿2132¿¿¿¿{"start":{"line":158,"column":32},"end":{"line":158,"column":43},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿MemberExpression
1856¿Identifier¿¿2132¿api¿¿¿{"start":{"line":158,"column":32},"end":{"line":158,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
1857¿Identifier¿¿2132¿compile¿¿¿{"start":{"line":158,"column":36},"end":{"line":158,"column":43},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
1858¿Identifier¿¿2132¿refTokens¿¿¿{"start":{"line":158,"column":44},"end":{"line":158,"column":53},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
1859¿VariableDeclarator¿¿2132¿v179¿¿¿{"start":{"line":158,"column":16},"end":{"line":158,"column":55},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿VariableDeclarator
1860¿CallExpression¿¿2132¿¿¿¿{"start":{"line":158,"column":16},"end":{"line":158,"column":55},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿CallExpression
1861¿Identifier¿¿2132¿iterator¿¿¿{"start":{"line":158,"column":16},"end":{"line":158,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
1862¿Identifier¿¿2132¿value¿¿¿{"start":{"line":158,"column":25},"end":{"line":158,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
1863¿Identifier¿¿2132¿v178¿¿¿¿¿Identifier
1864¿ExpressionStatement¿¿2132¿¿¿¿{"start":{"line":158,"column":16},"end":{"line":158,"column":56},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿ExpressionStatement
1865¿Identifier¿¿2132¿v179¿¿¿¿¿Identifier
1866¿BlockStatement¿¿2132¿¿¿¿{"start":{"line":157,"column":19},"end":{"line":159,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿BlockStatement
1867¿VariableDeclarator¿¿2132¿v180¿¿¿{"start":{"line":160,"column":12},"end":{"line":160,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿VariableDeclarator
1868¿CallExpression¿¿2132¿¿¿¿{"start":{"line":160,"column":12},"end":{"line":160,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿CallExpression
1869¿MemberExpression¿¿2132¿¿¿¿{"start":{"line":160,"column":12},"end":{"line":160,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿MemberExpression
1870¿Identifier¿¿2132¿refTokens¿¿¿{"start":{"line":160,"column":12},"end":{"line":160,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
1871¿Identifier¿¿2132¿pop¿¿¿{"start":{"line":160,"column":22},"end":{"line":160,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
1872¿ExpressionStatement¿¿2132¿¿¿¿{"start":{"line":160,"column":12},"end":{"line":160,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿ExpressionStatement
1873¿Identifier¿¿2132¿v180¿¿¿¿¿Identifier
1874¿BlockStatement¿¿2132¿¿¿¿{"start":{"line":153,"column":40},"end":{"line":161,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿BlockStatement
1875¿VariableDeclarator¿¿2130¿v182¿¿¿{"start":{"line":153,"column":8},"end":{"line":161,"column":10},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿VariableDeclarator
1876¿CallExpression¿¿2130¿¿¿¿{"start":{"line":153,"column":8},"end":{"line":161,"column":10},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿CallExpression
1877¿Identifier¿¿2130¿each¿¿¿{"start":{"line":153,"column":8},"end":{"line":153,"column":12},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
1878¿Identifier¿¿2130¿cur¿¿¿{"start":{"line":153,"column":13},"end":{"line":153,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
1879¿Identifier¿¿2130¿v181¿¿¿¿¿Identifier
1880¿ExpressionStatement¿¿2130¿¿¿¿{"start":{"line":153,"column":8},"end":{"line":161,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿ExpressionStatement
1881¿Identifier¿¿2130¿v182¿¿¿¿¿Identifier
1882¿BlockStatement¿¿2130¿¿¿¿{"start":{"line":152,"column":25},"end":{"line":162,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿BlockStatement
1883¿VariableDeclarator¿¿2126¿v184¿¿¿{"start":{"line":152,"column":5},"end":{"line":162,"column":10},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿VariableDeclarator
1884¿CallExpression¿¿2126¿¿¿¿{"start":{"line":152,"column":5},"end":{"line":162,"column":10},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿CallExpression
1885¿Identifier¿¿2126¿v183¿¿¿¿¿Identifier
1886¿Identifier¿¿2126¿obj¿¿¿{"start":{"line":162,"column":6},"end":{"line":162,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
1887¿ExpressionStatement¿¿2126¿¿¿¿{"start":{"line":152,"column":4},"end":{"line":162,"column":12},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿ExpressionStatement
1888¿Identifier¿¿2126¿v184¿¿¿¿¿Identifier
1889¿BlockStatement¿¿2126¿¿¿¿{"start":{"line":144,"column":50},"end":{"line":163,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿BlockStatement
1890¿ExpressionStatement¿¿2095¿¿¿¿{"start":{"line":144,"column":0},"end":{"line":163,"column":2},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿ExpressionStatement
1891¿AssignmentExpression¿=¿2095¿¿¿¿{"start":{"line":144,"column":0},"end":{"line":163,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿AssignmentExpression
1892¿MemberExpression¿¿2095¿¿¿¿{"start":{"line":144,"column":0},"end":{"line":144,"column":8},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿MemberExpression
1893¿Identifier¿¿2095¿api¿¿¿{"start":{"line":144,"column":0},"end":{"line":144,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
1894¿Identifier¿¿2095¿walk¿¿¿{"start":{"line":144,"column":4},"end":{"line":144,"column":8},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
1895¿Identifier¿¿2095¿walk¿¿¿¿¿Identifier
1896¿VariableDeclarator¿¿2095¿has¿¿¿{"start":{"line":172,"column":0},"end":{"line":179,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿VariableDeclarator
1897¿FunctionExpression¿¿2095¿anon¿¿¿{"start":{"line":172,"column":10},"end":{"line":179,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿FunctionExpression
1898¿Identifier¿¿0¿obj¿¿¿{"start":{"line":172,"column":24},"end":{"line":172,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
1899¿Identifier¿¿0¿pointer¿¿¿{"start":{"line":172,"column":29},"end":{"line":172,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
1900¿TryStatement¿¿2135¿¿¿¿{"start":{"line":173,"column":4},"end":{"line":177,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿TryStatement
1901¿VariableDeclarator¿¿2135¿v185¿¿¿{"start":{"line":174,"column":8},"end":{"line":174,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿VariableDeclarator
1902¿CallExpression¿¿2135¿¿¿¿{"start":{"line":174,"column":8},"end":{"line":174,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿CallExpression
1903¿MemberExpression¿¿2135¿¿¿¿{"start":{"line":174,"column":8},"end":{"line":174,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿MemberExpression
1904¿Identifier¿¿2135¿api¿¿¿{"start":{"line":174,"column":8},"end":{"line":174,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
1905¿Identifier¿¿2135¿get¿¿¿{"start":{"line":174,"column":12},"end":{"line":174,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
1906¿Identifier¿¿2135¿obj¿¿¿{"start":{"line":174,"column":16},"end":{"line":174,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
1907¿Identifier¿¿2135¿pointer¿¿¿{"start":{"line":174,"column":21},"end":{"line":174,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
1908¿ExpressionStatement¿¿2135¿¿¿¿{"start":{"line":174,"column":8},"end":{"line":174,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿ExpressionStatement
1909¿Identifier¿¿2135¿v185¿¿¿¿¿Identifier
1910¿BlockStatement¿¿2135¿¿¿¿{"start":{"line":173,"column":8},"end":{"line":175,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿BlockStatement
1911¿CatchClause¿¿2135¿¿¿¿{"start":{"line":175,"column":6},"end":{"line":177,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿CatchClause
1912¿ReturnStatement¿¿2135¿¿¿¿{"start":{"line":176,"column":8},"end":{"line":176,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿ReturnStatement
