Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
919¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":100,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿Program
1511¿VariableDeclarator¿¿1642¿v162¿¿¿{"start":{"line":89,"column":9},"end":{"line":89,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿VariableDeclarator
1512¿CallExpression¿¿1642¿¿¿¿{"start":{"line":89,"column":9},"end":{"line":89,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿CallExpression
1513¿MemberExpression¿¿1642¿¿¿¿{"start":{"line":89,"column":9},"end":{"line":89,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿MemberExpression
1514¿Identifier¿¿1642¿Array¿¿¿{"start":{"line":89,"column":9},"end":{"line":89,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿Identifier
1515¿Identifier¿¿1642¿isArray¿¿¿{"start":{"line":89,"column":15},"end":{"line":89,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿Identifier
1516¿Identifier¿¿1642¿obj¿¿¿{"start":{"line":89,"column":23},"end":{"line":89,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿Identifier
1517¿VariableDeclarator¿¿1642¿v163¿¿¿{"start":{"line":89,"column":30},"end":{"line":89,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿VariableDeclarator
1518¿ArrayExpression¿¿1642¿¿¿¿{"start":{"line":89,"column":30},"end":{"line":89,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿ArrayExpression
1519¿VariableDeclarator¿¿1642¿v164¿¿¿{"start":{"line":89,"column":35},"end":{"line":89,"column":37},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿VariableDeclarator
1520¿ObjectExpression¿¿1642¿¿¿¿{"start":{"line":89,"column":35},"end":{"line":89,"column":37},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿ObjectExpression
1521¿IfStatement¿¿1642¿¿¿¿{"start":{"line":89,"column":9},"end":{"line":89,"column":37},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿IfStatement
1522¿Identifier¿¿1642¿v162¿¿¿¿¿Identifier
1523¿ExpressionStatement¿¿1642¿¿¿¿{"start":{"line":89,"column":9},"end":{"line":89,"column":37},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿ExpressionStatement
1524¿AssignmentExpression¿=¿1642¿¿¿¿{"start":{"line":89,"column":9},"end":{"line":89,"column":37},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿AssignmentExpression
1525¿Identifier¿¿1642¿_obj¿¿¿{"start":{"line":89,"column":2},"end":{"line":89,"column":6},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿Identifier
1526¿Identifier¿¿1642¿v163¿¿¿¿¿Identifier
1527¿BlockStatement¿¿1642¿¿¿¿¿¿BlockStatement
1528¿ExpressionStatement¿¿1642¿¿¿¿{"start":{"line":89,"column":9},"end":{"line":89,"column":37},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿ExpressionStatement
1529¿AssignmentExpression¿=¿1642¿¿¿¿{"start":{"line":89,"column":9},"end":{"line":89,"column":37},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿AssignmentExpression
1530¿Identifier¿¿1642¿_obj¿¿¿{"start":{"line":89,"column":2},"end":{"line":89,"column":6},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿Identifier
1531¿Identifier¿¿1642¿v164¿¿¿¿¿Identifier
1532¿BlockStatement¿¿1642¿¿¿¿¿¿BlockStatement
1533¿VariableDeclarator¿¿1642¿k¿¿¿{"start":{"line":90,"column":10},"end":{"line":90,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿VariableDeclarator
1534¿ForInStatement¿¿1642¿¿¿¿{"start":{"line":90,"column":2},"end":{"line":90,"column":43},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿ForInStatement
1535¿Identifier¿¿1642¿k¿¿¿{"start":{"line":90,"column":10},"end":{"line":90,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿Identifier
1536¿Identifier¿¿1642¿obj¿¿¿{"start":{"line":90,"column":15},"end":{"line":90,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿Identifier
1537¿VariableDeclarator¿¿1642¿v165¿¿¿{"start":{"line":90,"column":36},"end":{"line":90,"column":42},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿VariableDeclarator
1538¿MemberExpression¿computed¿1642¿¿¿¿{"start":{"line":90,"column":36},"end":{"line":90,"column":42},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿MemberExpression
1539¿Identifier¿¿1642¿obj¿¿¿{"start":{"line":90,"column":36},"end":{"line":90,"column":39},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿Identifier
1540¿Identifier¿¿1642¿k¿¿¿{"start":{"line":90,"column":40},"end":{"line":90,"column":41},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿Identifier
1541¿VariableDeclarator¿¿1642¿v166¿¿¿{"start":{"line":90,"column":20},"end":{"line":90,"column":43},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿VariableDeclarator
1542¿CallExpression¿¿1642¿¿¿¿{"start":{"line":90,"column":30},"end":{"line":90,"column":43},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿CallExpression
1543¿Identifier¿¿1642¿clone¿¿¿{"start":{"line":90,"column":30},"end":{"line":90,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿Identifier
1544¿Identifier¿¿1642¿v165¿¿¿¿¿Identifier
1545¿ExpressionStatement¿¿1642¿¿¿¿{"start":{"line":90,"column":20},"end":{"line":90,"column":43},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿ExpressionStatement
1546¿AssignmentExpression¿=¿1642¿¿¿¿{"start":{"line":90,"column":20},"end":{"line":90,"column":43},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿AssignmentExpression
1547¿MemberExpression¿computed¿1642¿¿¿¿{"start":{"line":90,"column":20},"end":{"line":90,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿MemberExpression
1548¿Identifier¿¿1642¿_obj¿¿¿{"start":{"line":90,"column":20},"end":{"line":90,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿Identifier
1549¿Identifier¿¿1642¿k¿¿¿{"start":{"line":90,"column":25},"end":{"line":90,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿Identifier
1550¿Identifier¿¿1642¿v166¿¿¿¿¿Identifier
1551¿BlockStatement¿¿1642¿¿¿¿¿¿BlockStatement
1552¿ReturnStatement¿¿1642¿¿¿¿{"start":{"line":91,"column":2},"end":{"line":91,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿ReturnStatement
1553¿Identifier¿¿1642¿_obj¿¿¿{"start":{"line":91,"column":9},"end":{"line":91,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿Identifier
1554¿BlockStatement¿¿1642¿¿¿¿{"start":{"line":86,"column":21},"end":{"line":92,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿BlockStatement
1555¿ExpressionStatement¿¿1597¿¿¿¿{"start":{"line":94,"column":0},"end":{"line":94,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿ExpressionStatement
1556¿AssignmentExpression¿=¿1597¿¿¿¿{"start":{"line":94,"column":0},"end":{"line":94,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿AssignmentExpression
1557¿MemberExpression¿¿1597¿¿¿¿{"start":{"line":94,"column":0},"end":{"line":94,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿MemberExpression
1558¿Identifier¿¿1597¿exports¿¿¿{"start":{"line":94,"column":0},"end":{"line":94,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿Identifier
1559¿Identifier¿¿1597¿get¿¿¿{"start":{"line":94,"column":8},"end":{"line":94,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿Identifier
1560¿Identifier¿¿1597¿get¿¿¿{"start":{"line":94,"column":14},"end":{"line":94,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿Identifier
1561¿ExpressionStatement¿¿1597¿¿¿¿{"start":{"line":95,"column":0},"end":{"line":95,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿ExpressionStatement
1562¿AssignmentExpression¿=¿1597¿¿¿¿{"start":{"line":95,"column":0},"end":{"line":95,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿AssignmentExpression
1563¿MemberExpression¿¿1597¿¿¿¿{"start":{"line":95,"column":0},"end":{"line":95,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿MemberExpression
1564¿Identifier¿¿1597¿exports¿¿¿{"start":{"line":95,"column":0},"end":{"line":95,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿Identifier
1565¿Identifier¿¿1597¿set¿¿¿{"start":{"line":95,"column":8},"end":{"line":95,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿Identifier
1566¿Identifier¿¿1597¿set¿¿¿{"start":{"line":95,"column":14},"end":{"line":95,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿Identifier
1567¿ExpressionStatement¿¿1597¿¿¿¿{"start":{"line":96,"column":0},"end":{"line":96,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿ExpressionStatement
1568¿AssignmentExpression¿=¿1597¿¿¿¿{"start":{"line":96,"column":0},"end":{"line":96,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿AssignmentExpression
1569¿MemberExpression¿¿1597¿¿¿¿{"start":{"line":96,"column":0},"end":{"line":96,"column":12},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿MemberExpression
1570¿Identifier¿¿1597¿exports¿¿¿{"start":{"line":96,"column":0},"end":{"line":96,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿Identifier
1571¿Identifier¿¿1597¿each¿¿¿{"start":{"line":96,"column":8},"end":{"line":96,"column":12},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿Identifier
1572¿Identifier¿¿1597¿each¿¿¿{"start":{"line":96,"column":15},"end":{"line":96,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿Identifier
1573¿ExpressionStatement¿¿1597¿¿¿¿{"start":{"line":97,"column":0},"end":{"line":97,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿ExpressionStatement
1574¿AssignmentExpression¿=¿1597¿¿¿¿{"start":{"line":97,"column":0},"end":{"line":97,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿AssignmentExpression
1575¿MemberExpression¿¿1597¿¿¿¿{"start":{"line":97,"column":0},"end":{"line":97,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿MemberExpression
1576¿Identifier¿¿1597¿exports¿¿¿{"start":{"line":97,"column":0},"end":{"line":97,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿Identifier
1577¿Identifier¿¿1597¿map¿¿¿{"start":{"line":97,"column":8},"end":{"line":97,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿Identifier
1578¿Identifier¿¿1597¿map¿¿¿{"start":{"line":97,"column":14},"end":{"line":97,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿Identifier
1579¿ExpressionStatement¿¿1597¿¿¿¿{"start":{"line":98,"column":0},"end":{"line":98,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿ExpressionStatement
1580¿AssignmentExpression¿=¿1597¿¿¿¿{"start":{"line":98,"column":0},"end":{"line":98,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿AssignmentExpression
1581¿MemberExpression¿¿1597¿¿¿¿{"start":{"line":98,"column":0},"end":{"line":98,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿MemberExpression
1582¿Identifier¿¿1597¿exports¿¿¿{"start":{"line":98,"column":0},"end":{"line":98,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿Identifier
1583¿Identifier¿¿1597¿paths¿¿¿{"start":{"line":98,"column":8},"end":{"line":98,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿Identifier
1584¿Identifier¿¿1597¿paths¿¿¿{"start":{"line":98,"column":16},"end":{"line":98,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿Identifier
1585¿ExpressionStatement¿¿1597¿¿¿¿{"start":{"line":99,"column":0},"end":{"line":99,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿ExpressionStatement
1586¿AssignmentExpression¿=¿1597¿¿¿¿{"start":{"line":99,"column":0},"end":{"line":99,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿AssignmentExpression
1587¿MemberExpression¿¿1597¿¿¿¿{"start":{"line":99,"column":0},"end":{"line":99,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿MemberExpression
1588¿Identifier¿¿1597¿exports¿¿¿{"start":{"line":99,"column":0},"end":{"line":99,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿Identifier
1589¿Identifier¿¿1597¿clone¿¿¿{"start":{"line":99,"column":8},"end":{"line":99,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿Identifier
1590¿Identifier¿¿1597¿clone¿¿¿{"start":{"line":99,"column":16},"end":{"line":99,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿Identifier
1591¿ExpressionStatement¿¿1597¿¿¿¿{"start":{"line":100,"column":0},"end":{"line":100,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿ExpressionStatement
1592¿AssignmentExpression¿=¿1597¿¿¿¿{"start":{"line":100,"column":0},"end":{"line":100,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿AssignmentExpression
1593¿MemberExpression¿¿1597¿¿¿¿{"start":{"line":100,"column":0},"end":{"line":100,"column":12},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿MemberExpression
1594¿Identifier¿¿1597¿exports¿¿¿{"start":{"line":100,"column":0},"end":{"line":100,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿Identifier
1595¿Identifier¿¿1597¿copy¿¿¿{"start":{"line":100,"column":8},"end":{"line":100,"column":12},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿Identifier
1596¿Identifier¿¿1597¿clone¿¿¿{"start":{"line":100,"column":15},"end":{"line":100,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/libnested_1.5.0/src/index.js"}¿¿Identifier
1597¿CFG_F_START¿¿1597¿__main__¿¿¿¿¿CFG_F_START
1598¿CFG_F_END¿¿0¿__main__¿¿¿¿¿CFG_F_END
1599¿CFG_F_START¿¿1599¿921_anon¿¿¿¿¿CFG_F_START
1600¿CFG_F_END¿¿0¿921_anon¿¿¿¿¿CFG_F_END
1601¿CFG_F_START¿¿1601¿956_anon¿¿¿¿¿CFG_F_START
1602¿CFG_F_END¿¿0¿956_anon¿¿¿¿¿CFG_F_END
1603¿CFG_F_START¿¿1603¿980_anon¿¿¿¿¿CFG_F_START
1604¿CFG_F_END¿¿0¿980_anon¿¿¿¿¿CFG_F_END
1605¿CFG_IF_END¿¿0¿992¿¿¿¿¿CFG_IF_END
1606¿CFG_IF_END¿¿0¿1001¿¿¿¿¿CFG_IF_END
1607¿CFG_IF_END¿¿0¿1034¿¿¿¿¿CFG_IF_END
1608¿CFG_WHILE_END¿¿0¿¿¿¿¿¿CFG_WHILE_END
1609¿CFG_F_START¿¿1609¿1053_anon¿¿¿¿¿CFG_F_START
1610¿CFG_F_END¿¿0¿1053_anon¿¿¿¿¿CFG_F_END
1611¿CFG_F_START¿¿1611¿1073_anon¿¿¿¿¿CFG_F_START
1612¿CFG_F_END¿¿0¿1073_anon¿¿¿¿¿CFG_F_END
1613¿CFG_IF_END¿¿0¿1080¿¿¿¿¿CFG_IF_END
1614¿CFG_IF_END¿¿0¿1093¿¿¿¿¿CFG_IF_END
1615¿CFG_IF_END¿¿0¿1174¿¿¿¿¿CFG_IF_END
1616¿CFG_IF_END¿¿0¿1151¿¿¿¿¿CFG_IF_END
1617¿CFG_IF_END¿¿0¿1126¿¿¿¿¿CFG_IF_END
1618¿CFG_WHILE_END¿¿0¿¿¿¿¿¿CFG_WHILE_END
1619¿CFG_F_START¿¿1619¿1225_anon¿¿¿¿¿CFG_F_START
1620¿CFG_F_END¿¿0¿1225_anon¿¿¿¿¿CFG_F_END
1621¿CFG_IF_END¿¿0¿1249¿¿¿¿¿CFG_IF_END
1622¿CFG_IF_END¿¿0¿1294¿¿¿¿¿CFG_IF_END
1623¿CFG_IF_END¿¿0¿1315¿¿¿¿¿CFG_IF_END
1624¿CFG_IF_END¿¿0¿1275¿¿¿¿¿CFG_IF_END
1625¿CFG_WHILE_END¿¿0¿¿¿¿¿¿CFG_WHILE_END
1626¿CFG_IF_END¿¿0¿1364¿¿¿¿¿CFG_IF_END
1627¿CFG_IF_END¿¿0¿1385¿¿¿¿¿CFG_IF_END
1628¿CFG_IF_END¿¿0¿1345¿¿¿¿¿CFG_IF_END
1629¿FOR_END¿¿0¿¿¿¿¿¿FOR_END
1630¿CFG_IF_END¿¿0¿1244¿¿¿¿¿CFG_IF_END
1631¿CFG_F_START¿¿1631¿1397_anon¿¿¿¿¿CFG_F_START
1632¿CFG_F_END¿¿0¿1397_anon¿¿¿¿¿CFG_F_END
1633¿CFG_IF_END¿¿0¿1417¿¿¿¿¿CFG_IF_END
1634¿CFG_F_START¿¿1634¿1430_anon¿¿¿¿¿CFG_F_START
1635¿CFG_F_END¿¿0¿1430_anon¿¿¿¿¿CFG_F_END
1636¿CFG_F_START¿¿1636¿1459_anon¿¿¿¿¿CFG_F_START
1637¿CFG_F_END¿¿0¿1459_anon¿¿¿¿¿CFG_F_END
1638¿CFG_F_START¿¿1638¿1465_anon¿¿¿¿¿CFG_F_START
1639¿CFG_F_END¿¿0¿1465_anon¿¿¿¿¿CFG_F_END
1640¿CFG_F_START¿¿1640¿1489_anon¿¿¿¿¿CFG_F_START
1641¿CFG_F_END¿¿0¿1489_anon¿¿¿¿¿CFG_F_END
1642¿CFG_F_START¿¿1642¿1495_anon¿¿¿¿¿CFG_F_START
1643¿CFG_F_END¿¿0¿1495_anon¿¿¿¿¿CFG_F_END
1644¿CFG_IF_END¿¿0¿1505¿¿¿¿¿CFG_IF_END
1645¿CFG_IF_END¿¿0¿1521¿¿¿¿¿CFG_IF_END
1646¿FOR_END¿¿0¿¿¿¿¿¿FOR_END
1647¿TAINT_SOURCE¿¿0¿TAINT_SOURCE¿¿¿¿¿TAINT_SOURCE
1648¿PDG_OBJECT¿¿0¿1599.this-o191¿¿¿¿¿PDG_OBJECT
1649¿PDG_OBJECT¿¿0¿1599.o-o192¿¿¿¿¿PDG_OBJECT
1650¿PDG_OBJECT¿¿0¿1599.allowArray-o193¿¿¿¿¿PDG_OBJECT
1651¿PDG_OBJECT¿¿0¿1597.isObject-o194¿¿¿¿¿PDG_OBJECT
1652¿PDG_OBJECT¿¿0¿1601.this-o195¿¿¿¿¿PDG_OBJECT
1653¿PDG_OBJECT¿¿0¿1601.b-o196¿¿¿¿¿PDG_OBJECT
1654¿PDG_OBJECT¿¿0¿1597.isBasic-o197¿¿¿¿¿PDG_OBJECT
1655¿PDG_OBJECT¿¿0¿1603.this-o198¿¿¿¿¿PDG_OBJECT
1656¿PDG_OBJECT¿¿0¿1603.obj-o199¿¿¿¿¿PDG_OBJECT
1657¿PDG_OBJECT¿¿0¿1603.path-o200¿¿¿¿¿PDG_OBJECT
1658¿PDG_OBJECT¿¿0¿1603.dft-o201¿¿¿¿¿PDG_OBJECT
1659¿PDG_OBJECT¿¿0¿1597.get-o202¿¿¿¿¿PDG_OBJECT
1660¿PDG_OBJECT¿¿0¿1609.this-o203¿¿¿¿¿PDG_OBJECT
1661¿PDG_OBJECT¿¿0¿1609.i-o204¿¿¿¿¿PDG_OBJECT
1662¿PDG_OBJECT¿¿0¿1597.isNonNegativeInteger-o205¿¿¿¿¿PDG_OBJECT
1663¿PDG_OBJECT¿¿0¿1611.this-o206¿¿¿¿¿PDG_OBJECT
1664¿PDG_OBJECT¿¿0¿1611.obj-o207¿¿¿¿¿PDG_OBJECT
1665¿PDG_OBJECT¿¿0¿1611.path-o208¿¿¿¿¿PDG_OBJECT
1666¿PDG_OBJECT¿¿0¿1611.value-o209¿¿¿¿¿PDG_OBJECT
1667¿PDG_OBJECT¿¿0¿1597.set-o210¿¿¿¿¿PDG_OBJECT
1668¿PDG_OBJECT¿¿0¿1619.this-o211¿¿¿¿¿PDG_OBJECT
1669¿PDG_OBJECT¿¿0¿1619.obj-o212¿¿¿¿¿PDG_OBJECT
1670¿PDG_OBJECT¿¿0¿1619.iter-o213¿¿¿¿¿PDG_OBJECT
1671¿PDG_OBJECT¿¿0¿1619.includeArrays-o214¿¿¿¿¿PDG_OBJECT
1672¿PDG_OBJECT¿¿0¿1619.path-o215¿¿¿¿¿PDG_OBJECT
1673¿PDG_OBJECT¿¿0¿1597.each-o216¿¿¿¿¿PDG_OBJECT
1674¿PDG_OBJECT¿¿0¿1631.this-o217¿¿¿¿¿PDG_OBJECT
1675¿PDG_OBJECT¿¿0¿1631.obj-o218¿¿¿¿¿PDG_OBJECT
1676¿PDG_OBJECT¿¿0¿1631.iter-o219¿¿¿¿¿PDG_OBJECT
1677¿PDG_OBJECT¿¿0¿1631.out-o220¿¿¿¿¿PDG_OBJECT
1678¿PDG_OBJECT¿¿0¿1631.includeArrays-o221¿¿¿¿¿PDG_OBJECT
1679¿PDG_OBJECT¿¿0¿1597.map-o222¿¿¿¿¿PDG_OBJECT
1680¿PDG_OBJECT¿¿0¿1636.this-o223¿¿¿¿¿PDG_OBJECT
1681¿PDG_OBJECT¿¿0¿1636.obj-o224¿¿¿¿¿PDG_OBJECT
1682¿PDG_OBJECT¿¿0¿1636.incluedArrays-o225¿¿¿¿¿PDG_OBJECT
1683¿PDG_OBJECT¿¿0¿1597.paths-o226¿¿¿¿¿PDG_OBJECT
1684¿PDG_OBJECT¿¿0¿1640.this-o227¿¿¿¿¿PDG_OBJECT
1685¿PDG_OBJECT¿¿0¿1640.e-o228¿¿¿¿¿PDG_OBJECT
1686¿PDG_OBJECT¿¿0¿1597.id-o229¿¿¿¿¿PDG_OBJECT
1687¿PDG_OBJECT¿¿0¿1642.this-o230¿¿¿¿¿PDG_OBJECT
1688¿PDG_OBJECT¿¿0¿1642.obj-o231¿¿¿¿¿PDG_OBJECT
1689¿PDG_OBJECT¿¿0¿1597.clone-o232¿¿¿¿¿PDG_OBJECT
1690¿PDG_OBJECT¿¿0¿1597.exports-o233¿¿¿¿¿PDG_OBJECT
1691¿PDG_OBJECT¿¿0¿1597.exports.get-o234¿¿¿¿¿PDG_OBJECT
1692¿PDG_OBJECT¿¿0¿1597.exports-o235¿¿¿¿¿PDG_OBJECT
1693¿PDG_OBJECT¿¿0¿1597.exports.set-o236¿¿¿¿¿PDG_OBJECT
1694¿PDG_OBJECT¿¿0¿1597.exports-o237¿¿¿¿¿PDG_OBJECT
1695¿PDG_OBJECT¿¿0¿1597.exports.each-o238¿¿¿¿¿PDG_OBJECT
1696¿PDG_OBJECT¿¿0¿1597.exports-o239¿¿¿¿¿PDG_OBJECT
1697¿PDG_OBJECT¿¿0¿1597.exports.map-o240¿¿¿¿¿PDG_OBJECT
1698¿PDG_OBJECT¿¿0¿1597.exports-o241¿¿¿¿¿PDG_OBJECT
1699¿PDG_OBJECT¿¿0¿1597.exports.paths-o242¿¿¿¿¿PDG_OBJECT
1700¿PDG_OBJECT¿¿0¿1597.exports-o243¿¿¿¿¿PDG_OBJECT
1701¿PDG_OBJECT¿¿0¿1597.exports.clone-o244¿¿¿¿¿PDG_OBJECT
1702¿PDG_OBJECT¿¿0¿1597.exports-o245¿¿¿¿¿PDG_OBJECT
1703¿PDG_OBJECT¿¿0¿1597.exports.copy-o246¿¿¿¿¿PDG_OBJECT
1704¿PDG_OBJECT¿¿0¿1599.v85-o247¿¿¿¿¿PDG_OBJECT
1705¿PDG_OBJECT¿¿0¿1599.v86-o248¿¿¿¿¿PDG_OBJECT
1706¿PDG_CALL¿¿1599¿1599.CALL->Array.isArray-o249¿¿¿¿¿PDG_CALL
1707¿PDG_OBJECT¿¿0¿1599.v87-o250¿¿¿¿¿PDG_OBJECT
1708¿PDG_OBJECT¿¿0¿1599.v90-o251¿¿¿¿¿PDG_OBJECT
1709¿PDG_RETURN¿¿0¿1599.RET_OBJ-o252¿¿¿¿¿PDG_RETURN
1710¿PDG_OBJECT¿¿0¿1601.v92-o253¿¿¿¿¿PDG_OBJECT
1711¿PDG_OBJECT¿¿0¿1601.v94-o254¿¿¿¿¿PDG_OBJECT
1712¿PDG_RETURN¿¿0¿1601.RET_OBJ-o255¿¿¿¿¿PDG_RETURN
1713¿PDG_CALL¿¿1603¿1603.CALL->isObject-o256¿¿¿¿¿PDG_CALL
1714¿PDG_OBJECT¿¿0¿1603.v96-o257¿¿¿¿¿PDG_OBJECT
